Data plane is up
Running irtt
UE IP is 10.45.0.65
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.2s rd=198.7ms sd=1s ipdv=n/a
seq=1 rtt=1.06s rd=203.7ms sd=851.7ms ipdv=145.2ms
seq=2 rtt=1.32s rd=115ms sd=1.2s ipdv=261.7ms
seq=3 rtt=1.12s rd=114.9ms sd=1s ipdv=200.6ms
seq=4 rtt=1.49s rd=117.3ms sd=1.37s ipdv=373.2ms
seq=5 rtt=1.29s rd=117.3ms sd=1.17s ipdv=200.6ms
seq=6 rtt=1.3s rd=262.2ms sd=1.04s ipdv=11.4ms
seq=7 rtt=1.17s rd=258.8ms sd=911.4ms ipdv=130.3ms
seq=8 rtt=969.7ms rd=258.8ms sd=710.9ms ipdv=200.6ms
seq=9 rtt=1.36s rd=211.9ms sd=1.15s ipdv=393ms
seq=10 rtt=1.89s rd=330.1ms sd=1.56s ipdv=528.1ms
seq=11 rtt=1.69s rd=330.1ms sd=1.36s ipdv=200.6ms
seq=12 rtt=1.49s rd=288.7ms sd=1.2s ipdv=199.6ms
seq=13 rtt=1.36s rd=290.8ms sd=1.07s ipdv=125.7ms
seq=14 rtt=1.55s rd=105.8ms sd=1.44s ipdv=183.9ms
seq=15 rtt=1.35s rd=105.8ms sd=1.24s ipdv=200.4ms
seq=16 rtt=1.32s rd=222ms sd=1.1s ipdv=29.45ms
seq=17 rtt=1.72s rd=233.2ms sd=1.49s ipdv=400.2ms
seq=18 rtt=1.52s rd=233.2ms sd=1.29s ipdv=199.6ms
seq=19 rtt=1.36s rd=199.5ms sd=1.16s ipdv=164.3ms
seq=20 rtt=1.21s rd=180.9ms sd=1.03s ipdv=148.1ms
seq=21 rtt=1.37s rd=71.28ms sd=1.3s ipdv=161.6ms
seq=22 rtt=1.86s rd=126.1ms sd=1.73s ipdv=487.3ms
seq=23 rtt=1.66s rd=126.1ms sd=1.53s ipdv=200.3ms
seq=24 rtt=1.57s rd=166.4ms sd=1.4s ipdv=85.7ms
seq=25 rtt=1.82s rd=139.2ms sd=1.68s ipdv=246.5ms
seq=26 rtt=1.62s rd=139.2ms sd=1.48s ipdv=200ms
seq=27 rtt=1.57s rd=248.6ms sd=1.32s ipdv=48.3ms
seq=28 rtt=1.37s rd=248.6ms sd=1.12s ipdv=199.8ms
seq=29 rtt=1.68s rd=182.4ms sd=1.5s ipdv=314.7ms
seq=30 rtt=1.48s rd=180ms sd=1.3s ipdv=199.4ms
seq=31 rtt=1.35s rd=187.7ms sd=1.16s ipdv=132.8ms
seq=32 rtt=1.66s rd=84.68ms sd=1.58s ipdv=310.1ms
seq=33 rtt=2.2s rd=148.5ms sd=2.05s ipdv=537.6ms
seq=34 rtt=2s rd=148.5ms sd=1.85s ipdv=199.5ms
seq=35 rtt=1.88s rd=147.9ms sd=1.73s ipdv=117.9ms
seq=36 rtt=2.24s rd=201ms sd=2.03s ipdv=354.4ms
seq=37 rtt=2.04s rd=201.1ms sd=1.84s ipdv=199.3ms
seq=38 rtt=1.84s rd=201ms sd=1.64s ipdv=199.9ms
seq=39 rtt=1.64s rd=201ms sd=1.44s ipdv=200.4ms
seq=40 rtt=2.09s rd=205.5ms sd=1.88s ipdv=450.1ms
seq=41 rtt=1.94s rd=154ms sd=1.79s ipdv=144.1ms
seq=42 rtt=2.17s rd=115.4ms sd=2.05s ipdv=224.7ms
seq=43 rtt=1.97s rd=115.4ms sd=1.85s ipdv=200.4ms
seq=44 rtt=2.43s rd=186.8ms sd=2.25s ipdv=467.8ms
seq=45 rtt=2.3s rd=176.2ms sd=2.13s ipdv=133.2ms
seq=46 rtt=2.15s rd=161.1ms sd=1.99s ipdv=149.6ms
seq=47 rtt=2.3s rd=69.74ms sd=2.23s ipdv=150ms
seq=48 rtt=2.1s rd=69.73ms sd=2.03s ipdv=199.2ms
seq=49 rtt=2.06s rd=186.8ms sd=1.87s ipdv=41.5ms
seq=50 rtt=1.86s rd=186.7ms sd=1.67s ipdv=200.3ms
seq=51 rtt=2.25s rd=209.3ms sd=2.04s ipdv=390ms
seq=52 rtt=2.05s rd=209.3ms sd=1.84s ipdv=200.4ms
seq=53 rtt=1.85s rd=209.3ms sd=1.64s ipdv=199.7ms
seq=54 rtt=1.71s rd=204.2ms sd=1.5s ipdv=143.7ms
seq=55 rtt=1.61s rd=233.9ms sd=1.38s ipdv=97.1ms
seq=56 rtt=1.76s rd=88.68ms sd=1.67s ipdv=146.4ms
seq=57 rtt=2.3s rd=175.3ms sd=2.13s ipdv=548ms
seq=58 rtt=2.16s rd=164.7ms sd=1.99s ipdv=147.7ms
seq=59 rtt=2.35s rd=96.58ms sd=2.26s ipdv=197.7ms
seq=60 rtt=2.15s rd=96.54ms sd=2.06s ipdv=199.9ms
seq=61 rtt=2.1s rd=195.2ms sd=1.91s ipdv=53.2ms
seq=62 rtt=1.9s rd=195.2ms sd=1.71s ipdv=199.5ms
seq=63 rtt=2.23s rd=171.4ms sd=2.06s ipdv=329.3ms
seq=64 rtt=2.03s rd=171.4ms sd=1.86s ipdv=200.3ms
seq=65 rtt=1.95s rd=200.4ms sd=1.75s ipdv=80.85ms
seq=66 rtt=1.86s rd=202.6ms sd=1.65s ipdv=94.4ms
seq=67 rtt=2.03s rd=138.1ms sd=1.89s ipdv=177.5ms
seq=68 rtt=1.96s rd=220.8ms sd=1.74s ipdv=70.95ms
