Data plane is up
Running irtt
UE IP is 10.45.0.16
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=17.85ms rd=-1.26s sd=1.28s ipdv=n/a
seq=1 rtt=17.65ms rd=-1.31s sd=1.32s ipdv=202µs
seq=2 rtt=17.55ms rd=-1.35s sd=1.37s ipdv=95.7µs
seq=3 rtt=17.55ms rd=-1.4s sd=1.41s ipdv=491ns
seq=4 rtt=17.55ms rd=-1.44s sd=1.46s ipdv=140ns
seq=5 rtt=18.7ms rd=-2.27s sd=2.29s ipdv=1.15ms
seq=6 rtt=19.3ms rd=-3.08s sd=3.1s ipdv=596µs
seq=7 rtt=20.35ms rd=-3.92s sd=3.94s ipdv=1.05ms
seq=8 rtt=21.35ms rd=-4.73s sd=4.75s ipdv=1ms
seq=9 rtt=21.4ms rd=-5.56s sd=5.58s ipdv=46.1µs
seq=10 rtt=21.6ms rd=-5.6s sd=5.62s ipdv=204µs
seq=11 rtt=22.4ms rd=-6.4s sd=6.42s ipdv=800µs
seq=12 rtt=23.4ms rd=-799.2ms sd=822.6ms ipdv=998µs
seq=13 rtt=24.45ms rd=-1.62s sd=1.64s ipdv=1.05ms
seq=14 rtt=25.61ms rd=-2.57s sd=2.59s ipdv=1.15ms
seq=15 rtt=25.76ms rd=-3.5s sd=3.53s ipdv=152µs
seq=16 rtt=26.4ms rd=-4.45s sd=4.48s ipdv=645µs
seq=17 rtt=27.81ms rd=-5.42s sd=5.44s ipdv=1.41ms
seq=18 rtt=28.66ms rd=-6.35s sd=6.38s ipdv=850µs
seq=19 rtt=29.51ms rd=-7.29s sd=7.32s ipdv=850µs
seq=20 rtt=31.4ms rd=-9.01s sd=9.04s ipdv=1.9ms
seq=21 rtt=12.65ms rd=-9.93s sd=9.95s ipdv=18.76ms
seq=22 rtt=13.34ms rd=-10.9s sd=10.9s ipdv=698µs
seq=23 rtt=14.57ms rd=-11.7s sd=11.7s ipdv=1.23ms
seq=24 rtt=14.4ms rd=-11.7s sd=11.7s ipdv=171µs
seq=25 rtt=15.55ms rd=-12.6s sd=12.6s ipdv=1.15ms
seq=26 rtt=16.35ms rd=-13.4s sd=13.4s ipdv=802µs
seq=27 rtt=16.55ms rd=-14.2s sd=14.2s ipdv=201µs
seq=28 rtt=17.2ms rd=-15s sd=15s ipdv=648µs
seq=29 rtt=18.35ms rd=-15.8s sd=15.8s ipdv=1.15ms
seq=30 rtt=19.2ms rd=-16.6s sd=16.6s ipdv=849µs
seq=31 rtt=19.58ms rd=-16.6s sd=16.6s ipdv=385µs
seq=32 rtt=20.3ms rd=-17.4s sd=17.4s ipdv=716µs
seq=33 rtt=21.4ms rd=-18.2s sd=18.3s ipdv=1.1ms
