Data plane is up
Running irtt
UE IP is 10.45.0.21
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=21.26ms rd=-2m9s sd=2m9s ipdv=n/a
seq=1 rtt=10.69ms rd=-2m16s sd=2m16s ipdv=10.56ms
seq=2 rtt=22.66ms rd=-2m24s sd=2m24s ipdv=11.97ms
seq=3 rtt=12.78ms rd=-2m31s sd=2m31s ipdv=9.88ms
seq=4 rtt=24.05ms rd=-2m38s sd=2m38s ipdv=11.27ms
seq=5 rtt=14.95ms rd=-2m45s sd=2m45s ipdv=9.1ms
seq=6 rtt=25.59ms rd=-2m53s sd=2m53s ipdv=10.65ms
seq=7 rtt=15.41ms rd=-3m0s sd=3m0s ipdv=10.18ms
seq=8 rtt=27.52ms rd=-3m8s sd=3m8s ipdv=12.11ms
seq=9 rtt=17.79ms rd=-3m15s sd=3m15s ipdv=9.74ms
seq=10 rtt=9.31ms rd=-3m22s sd=3m22s ipdv=8.47ms
seq=11 rtt=19.15ms rd=-3m30s sd=3m30s ipdv=9.84ms
seq=12 rtt=9.53ms rd=-3m37s sd=3m37s ipdv=9.62ms
seq=13 rtt=20.82ms rd=-3m44s sd=3m44s ipdv=11.29ms
seq=14 rtt=10.89ms rd=-3m51s sd=3m51s ipdv=9.93ms
seq=15 rtt=22.42ms rd=-3m59s sd=3m59s ipdv=11.53ms
seq=16 rtt=12.37ms rd=-4m6s sd=4m6s ipdv=10.05ms
seq=17 rtt=24.53ms rd=-4m13s sd=4m13s ipdv=12.16ms
seq=18 rtt=14.89ms rd=-4m20s sd=4m20s ipdv=9.63ms
seq=19 rtt=25.75ms rd=-4m28s sd=4m28s ipdv=10.86ms
seq=20 rtt=15.55ms rd=-4m35s sd=4m35s ipdv=10.19ms
seq=21 rtt=27.31ms rd=-4m42s sd=4m42s ipdv=11.75ms
seq=22 rtt=18.06ms rd=-4m49s sd=4m49s ipdv=9.25ms
seq=23 rtt=27.72ms rd=-4m57s sd=4m57s ipdv=9.66ms
seq=24 rtt=19.2ms rd=-5m4s sd=5m4s ipdv=8.52ms
seq=25 rtt=9.18ms rd=-5m11s sd=5m11s ipdv=10.02ms
seq=26 rtt=20.22ms rd=-5m18s sd=5m18s ipdv=11.03ms
seq=27 rtt=10.54ms rd=-5m25s sd=5m25s ipdv=9.68ms
seq=28 rtt=22ms rd=-5m33s sd=5m33s ipdv=11.46ms
seq=29 rtt=12.06ms rd=-5m40s sd=5m40s ipdv=9.94ms
seq=30 rtt=24.04ms rd=-5m47s sd=5m48s ipdv=11.98ms
seq=31 rtt=13.98ms rd=-5m55s sd=5m55s ipdv=10.06ms
seq=32 rtt=25.98ms rd=-6m2s sd=6m2s ipdv=12ms
seq=33 rtt=15.95ms rd=-6m9s sd=6m9s ipdv=10.03ms
seq=34 rtt=26.63ms rd=-6m17s sd=6m17s ipdv=10.68ms
seq=35 rtt=17.07ms rd=-6m24s sd=6m24s ipdv=9.57ms
seq=36 rtt=125.8ms rd=-6m31s sd=6m31s ipdv=108.8ms
seq=37 rtt=19.14ms rd=-6m38s sd=6m38s ipdv=106.7ms
seq=38 rtt=9.89ms rd=-6m46s sd=6m46s ipdv=9.25ms
seq=39 rtt=20.17ms rd=-6m53s sd=6m53s ipdv=10.28ms
seq=40 rtt=10.6ms rd=-7m0s sd=7m0s ipdv=9.57ms
seq=41 rtt=22.22ms rd=-7m8s sd=7m8s ipdv=11.63ms
seq=42 rtt=11.81ms rd=-7m15s sd=7m15s ipdv=10.42ms
seq=43 rtt=23.55ms rd=-7m22s sd=7m22s ipdv=11.74ms
seq=44 rtt=14.24ms rd=-7m29s sd=7m29s ipdv=9.31ms
seq=45 rtt=24.71ms rd=-7m37s sd=7m37s ipdv=10.48ms
seq=46 rtt=16ms rd=-7m44s sd=7m44s ipdv=8.71ms
seq=47 rtt=125.5ms rd=-7m51s sd=7m51s ipdv=109.5ms
seq=48 rtt=18.98ms rd=-7m58s sd=7m58s ipdv=106.6ms
seq=49 rtt=9.39ms rd=-8m5s sd=8m5s ipdv=9.59ms
seq=50 rtt=20.26ms rd=-8m13s sd=8m13s ipdv=10.87ms
seq=51 rtt=10.33ms rd=-8m20s sd=8m20s ipdv=9.93ms
seq=52 rtt=21.34ms rd=-8m27s sd=8m27s ipdv=11ms
seq=53 rtt=11.81ms rd=-8m35s sd=8m35s ipdv=9.53ms
seq=54 rtt=22.89ms rd=-8m42s sd=8m42s ipdv=11.08ms
seq=55 rtt=13.83ms rd=-8m49s sd=8m49s ipdv=9.06ms
seq=56 rtt=24.5ms rd=-8m56s sd=8m56s ipdv=10.67ms
seq=57 rtt=14.71ms rd=-9m4s sd=9m4s ipdv=9.79ms
seq=58 rtt=26.23ms rd=-9m11s sd=9m11s ipdv=11.52ms
seq=59 rtt=16.72ms rd=-9m18s sd=9m18s ipdv=9.52ms
seq=60 rtt=27.37ms rd=-9m26s sd=9m26s ipdv=10.65ms
seq=61 rtt=17.43ms rd=-9m33s sd=9m33s ipdv=9.94ms
seq=62 rtt=8.86ms rd=-9m40s sd=9m40s ipdv=8.56ms
seq=63 rtt=19.82ms rd=-9m47s sd=9m47s ipdv=10.96ms
seq=64 rtt=10.02ms rd=-9m55s sd=9m55s ipdv=9.8ms
