Data plane is up
Running irtt
UE IP is 10.45.0.18
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=21.21ms rd=-2m7s sd=2m7s ipdv=n/a
seq=1 rtt=10.59ms rd=-2m14s sd=2m14s ipdv=10.62ms
seq=2 rtt=22.13ms rd=-2m22s sd=2m22s ipdv=11.54ms
seq=3 rtt=12.05ms rd=-2m29s sd=2m29s ipdv=10.08ms
seq=4 rtt=24.54ms rd=-2m36s sd=2m36s ipdv=12.49ms
seq=5 rtt=13.86ms rd=-2m44s sd=2m44s ipdv=10.67ms
seq=6 rtt=25.07ms rd=-2m51s sd=2m51s ipdv=11.2ms
seq=7 rtt=15.81ms rd=-2m58s sd=2m58s ipdv=9.26ms
seq=8 rtt=27.26ms rd=-3m6s sd=3m6s ipdv=11.45ms
seq=9 rtt=16.8ms rd=-3m13s sd=3m13s ipdv=10.46ms
seq=10 rtt=28.66ms rd=-3m21s sd=3m21s ipdv=11.86ms
seq=11 rtt=18.63ms rd=-3m28s sd=3m28s ipdv=10.03ms
seq=12 rtt=9.62ms rd=-3m35s sd=3m35s ipdv=9.01ms
seq=13 rtt=20.03ms rd=-3m42s sd=3m42s ipdv=10.41ms
seq=14 rtt=10.73ms rd=-3m49s sd=3m49s ipdv=9.3ms
seq=15 rtt=21.11ms rd=-3m57s sd=3m57s ipdv=10.38ms
seq=16 rtt=11.74ms rd=-4m4s sd=4m4s ipdv=9.37ms
seq=17 rtt=22.73ms rd=-4m11s sd=4m11s ipdv=10.99ms
seq=18 rtt=13.15ms rd=-4m18s sd=4m18s ipdv=9.58ms
seq=19 rtt=24.27ms rd=-4m26s sd=4m26s ipdv=11.12ms
seq=20 rtt=14.73ms rd=-4m33s sd=4m33s ipdv=9.54ms
seq=21 rtt=25.09ms rd=-4m40s sd=4m40s ipdv=10.36ms
seq=22 rtt=15.59ms rd=-4m48s sd=4m48s ipdv=9.5ms
seq=23 rtt=27.05ms rd=-4m55s sd=4m55s ipdv=11.46ms
seq=24 rtt=16.8ms rd=-5m2s sd=5m2s ipdv=10.25ms
seq=25 rtt=28.86ms rd=-5m9s sd=5m9s ipdv=12.05ms
seq=26 rtt=18.33ms rd=-5m17s sd=5m17s ipdv=10.53ms
seq=27 rtt=9.22ms rd=-5m24s sd=5m24s ipdv=9.1ms
seq=28 rtt=19.94ms rd=-5m31s sd=5m31s ipdv=10.72ms
seq=29 rtt=10.64ms rd=-5m38s sd=5m38s ipdv=9.3ms
seq=30 rtt=20.95ms rd=-5m46s sd=5m46s ipdv=10.31ms
seq=31 rtt=11.99ms rd=-5m53s sd=5m53s ipdv=8.96ms
seq=32 rtt=22.67ms rd=-6m0s sd=6m0s ipdv=10.68ms
seq=33 rtt=12.31ms rd=-6m7s sd=6m7s ipdv=10.36ms
seq=34 rtt=24.53ms rd=-6m15s sd=6m15s ipdv=12.22ms
seq=35 rtt=14.84ms rd=-6m22s sd=6m22s ipdv=9.69ms
seq=36 rtt=25.61ms rd=-6m30s sd=6m30s ipdv=10.77ms
seq=37 rtt=15.95ms rd=-6m37s sd=6m37s ipdv=9.67ms
seq=38 rtt=27.41ms rd=-6m44s sd=6m44s ipdv=11.47ms
seq=39 rtt=18.13ms rd=-6m51s sd=6m51s ipdv=9.29ms
seq=40 rtt=28.51ms rd=-6m59s sd=6m59s ipdv=10.39ms
seq=41 rtt=18.73ms rd=-7m6s sd=7m6s ipdv=9.79ms
seq=42 rtt=9.51ms rd=-7m13s sd=7m13s ipdv=9.21ms
seq=43 rtt=20.04ms rd=-7m20s sd=7m20s ipdv=10.53ms
seq=44 rtt=10.68ms rd=-7m27s sd=7m27s ipdv=9.36ms
seq=45 rtt=21.9ms rd=-7m35s sd=7m35s ipdv=11.22ms
seq=46 rtt=11.59ms rd=-7m42s sd=7m42s ipdv=10.31ms
seq=47 rtt=23.18ms rd=-7m49s sd=7m49s ipdv=11.59ms
seq=48 rtt=12.66ms rd=-7m56s sd=7m56s ipdv=10.53ms
seq=49 rtt=24.53ms rd=-8m4s sd=8m4s ipdv=11.87ms
seq=50 rtt=14.48ms rd=-8m11s sd=8m11s ipdv=10.04ms
seq=51 rtt=26.63ms rd=-8m18s sd=8m18s ipdv=12.14ms
seq=52 rtt=15.89ms rd=-8m25s sd=8m25s ipdv=10.73ms
seq=53 rtt=27.71ms rd=-8m33s sd=8m33s ipdv=11.82ms
seq=54 rtt=17.66ms rd=-8m40s sd=8m40s ipdv=10.06ms
seq=55 rtt=28.75ms rd=-8m47s sd=8m47s ipdv=11.09ms
seq=56 rtt=19.45ms rd=-8m55s sd=8m55s ipdv=9.3ms
seq=57 rtt=9.47ms rd=-9m2s sd=9m2s ipdv=9.97ms
seq=58 rtt=20.25ms rd=-9m9s sd=9m9s ipdv=10.77ms
seq=59 rtt=10.63ms rd=-9m16s sd=9m16s ipdv=9.62ms
seq=60 rtt=22.22ms rd=-9m24s sd=9m24s ipdv=11.59ms
seq=61 rtt=12.8ms rd=-9m31s sd=9m31s ipdv=9.42ms
seq=62 rtt=22.9ms rd=-9m38s sd=9m38s ipdv=10.1ms
seq=63 rtt=13.57ms rd=-9m46s sd=9m46s ipdv=9.33ms
seq=64 rtt=25.08ms rd=-9m53s sd=9m53s ipdv=11.5ms
