Data plane is up
Running irtt
UE IP is 10.45.0.18
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=21.03ms rd=-2m12s sd=2m12s ipdv=n/a
seq=1 rtt=11.06ms rd=-2m19s sd=2m19s ipdv=9.97ms
seq=2 rtt=23.04ms rd=-2m27s sd=2m27s ipdv=11.99ms
seq=3 rtt=12.77ms rd=-2m34s sd=2m34s ipdv=10.28ms
seq=4 rtt=23.82ms rd=-2m41s sd=2m41s ipdv=11.06ms
seq=5 rtt=13.8ms rd=-2m49s sd=2m49s ipdv=10.02ms
seq=6 rtt=25.59ms rd=-2m56s sd=2m56s ipdv=11.79ms
seq=7 rtt=15.75ms rd=-3m3s sd=3m3s ipdv=9.84ms
seq=8 rtt=27.32ms rd=-3m11s sd=3m11s ipdv=11.57ms
seq=9 rtt=18.36ms rd=-3m18s sd=3m18s ipdv=8.97ms
seq=10 rtt=8.46ms rd=-3m25s sd=3m25s ipdv=9.9ms
seq=11 rtt=19.15ms rd=-3m33s sd=3m33s ipdv=10.69ms
seq=12 rtt=9.63ms rd=-3m40s sd=3m40s ipdv=9.52ms
seq=13 rtt=21.33ms rd=-3m47s sd=3m47s ipdv=11.7ms
seq=14 rtt=11.65ms rd=-3m54s sd=3m54s ipdv=9.68ms
seq=15 rtt=22.35ms rd=-4m2s sd=4m2s ipdv=10.69ms
seq=16 rtt=12.93ms rd=-4m9s sd=4m9s ipdv=9.42ms
seq=17 rtt=23.72ms rd=-4m16s sd=4m16s ipdv=10.79ms
seq=18 rtt=14.89ms rd=-4m23s sd=4m23s ipdv=8.83ms
seq=19 rtt=25.94ms rd=-4m31s sd=4m31s ipdv=11.06ms
seq=20 rtt=15.71ms rd=-4m38s sd=4m38s ipdv=10.23ms
seq=21 rtt=27.05ms rd=-4m45s sd=4m45s ipdv=11.34ms
seq=22 rtt=18.07ms rd=-4m52s sd=4m52s ipdv=8.98ms
seq=23 rtt=8.93ms rd=-5m0s sd=5m0s ipdv=9.14ms
seq=24 rtt=19.21ms rd=-5m7s sd=5m7s ipdv=10.27ms
seq=25 rtt=8.72ms rd=-5m14s sd=5m14s ipdv=10.49ms
seq=26 rtt=20.87ms rd=-5m21s sd=5m22s ipdv=12.15ms
seq=27 rtt=10.7ms rd=-5m29s sd=5m29s ipdv=10.16ms
seq=28 rtt=21.99ms rd=-5m36s sd=5m36s ipdv=11.29ms
seq=29 rtt=12.76ms rd=-5m43s sd=5m43s ipdv=9.23ms
seq=30 rtt=22.33ms rd=-5m51s sd=5m51s ipdv=9.56ms
seq=31 rtt=13.7ms rd=-5m58s sd=5m58s ipdv=8.63ms
seq=32 rtt=25.33ms rd=-6m5s sd=6m5s ipdv=11.63ms
seq=33 rtt=15.9ms rd=-6m12s sd=6m12s ipdv=9.44ms
seq=34 rtt=26.76ms rd=-6m20s sd=6m20s ipdv=10.87ms
seq=35 rtt=17.09ms rd=-6m27s sd=6m27s ipdv=9.67ms
seq=36 rtt=8.55ms rd=-6m34s sd=6m34s ipdv=8.54ms
seq=37 rtt=18.68ms rd=-6m42s sd=6m42s ipdv=10.13ms
seq=38 rtt=9.7ms rd=-6m49s sd=6m49s ipdv=8.99ms
seq=39 rtt=20.26ms rd=-6m56s sd=6m56s ipdv=10.57ms
seq=40 rtt=10.34ms rd=-7m3s sd=7m3s ipdv=9.92ms
seq=41 rtt=22.35ms rd=-7m11s sd=7m11s ipdv=12.01ms
seq=42 rtt=11.91ms rd=-7m18s sd=7m18s ipdv=10.44ms
seq=43 rtt=23.61ms rd=-7m25s sd=7m25s ipdv=11.7ms
seq=44 rtt=13.81ms rd=-7m32s sd=7m32s ipdv=9.8ms
seq=45 rtt=25.15ms rd=-7m40s sd=7m40s ipdv=11.34ms
seq=46 rtt=16.01ms rd=-7m47s sd=7m47s ipdv=9.14ms
seq=47 rtt=27.31ms rd=-7m54s sd=7m54s ipdv=11.29ms
seq=48 rtt=16.96ms rd=-8m1s sd=8m1s ipdv=10.34ms
seq=49 rtt=8.89ms rd=-8m8s sd=8m8s ipdv=8.08ms
seq=50 rtt=19.21ms rd=-8m16s sd=8m16s ipdv=10.32ms
seq=51 rtt=9.47ms rd=-8m23s sd=8m23s ipdv=9.74ms
seq=52 rtt=20.22ms rd=-8m30s sd=8m30s ipdv=10.75ms
seq=53 rtt=10.95ms rd=-8m38s sd=8m38s ipdv=9.27ms
seq=54 rtt=22.03ms rd=-8m45s sd=8m45s ipdv=11.08ms
seq=55 rtt=13.82ms rd=-8m52s sd=8m52s ipdv=8.21ms
seq=56 rtt=23.63ms rd=-9m0s sd=9m0s ipdv=9.8ms
seq=57 rtt=13.89ms rd=-9m7s sd=9m7s ipdv=9.73ms
seq=58 rtt=25ms rd=-9m14s sd=9m14s ipdv=11.1ms
seq=59 rtt=15.95ms rd=-9m21s sd=9m21s ipdv=9.05ms
seq=60 rtt=26.97ms rd=-9m29s sd=9m29s ipdv=11.03ms
seq=61 rtt=17.08ms rd=-9m36s sd=9m36s ipdv=9.89ms
seq=62 rtt=125.9ms rd=-9m43s sd=9m43s ipdv=108.8ms
seq=63 rtt=18.43ms rd=-9m51s sd=9m51s ipdv=107.5ms
