Data plane is up
Running irtt
UE IP is 10.45.0.12
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=21.29ms rd=-2m6s sd=2m6s ipdv=n/a
seq=1 rtt=10.49ms rd=-2m14s sd=2m14s ipdv=10.8ms
seq=2 rtt=22.17ms rd=-2m21s sd=2m21s ipdv=11.68ms
seq=3 rtt=12.86ms rd=-2m28s sd=2m28s ipdv=9.31ms
seq=4 rtt=24.41ms rd=-2m36s sd=2m36s ipdv=11.55ms
seq=5 rtt=14.89ms rd=-2m43s sd=2m43s ipdv=9.53ms
seq=6 rtt=25.94ms rd=-2m50s sd=2m50s ipdv=11.05ms
seq=7 rtt=15.9ms rd=-2m58s sd=2m58s ipdv=10.05ms
seq=8 rtt=27.97ms rd=-3m5s sd=3m5s ipdv=12.08ms
seq=9 rtt=17.55ms rd=-3m12s sd=3m12s ipdv=10.42ms
seq=10 rtt=8.91ms rd=-3m20s sd=3m20s ipdv=8.65ms
seq=11 rtt=19.2ms rd=-3m27s sd=3m27s ipdv=10.29ms
seq=12 rtt=9.87ms rd=-3m34s sd=3m34s ipdv=9.33ms
seq=13 rtt=21.17ms rd=-3m42s sd=3m42s ipdv=11.3ms
seq=14 rtt=11.59ms rd=-3m49s sd=3m49s ipdv=9.57ms
seq=15 rtt=23.46ms rd=-3m56s sd=3m56s ipdv=11.87ms
seq=16 rtt=12.81ms rd=-4m3s sd=4m3s ipdv=10.65ms
seq=17 rtt=24.51ms rd=-4m11s sd=4m11s ipdv=11.7ms
seq=18 rtt=14.85ms rd=-4m18s sd=4m18s ipdv=9.67ms
seq=19 rtt=26.52ms rd=-4m25s sd=4m25s ipdv=11.67ms
seq=20 rtt=16.71ms rd=-4m32s sd=4m32s ipdv=9.81ms
seq=21 rtt=125.7ms rd=-4m40s sd=4m40s ipdv=109ms
seq=22 rtt=18.78ms rd=-4m47s sd=4m47s ipdv=107ms
seq=23 rtt=9.63ms rd=-4m54s sd=4m54s ipdv=9.16ms
seq=24 rtt=20.25ms rd=-5m1s sd=5m1s ipdv=10.63ms
seq=25 rtt=9.58ms rd=-5m9s sd=5m9s ipdv=10.68ms
seq=26 rtt=21.29ms rd=-5m16s sd=5m16s ipdv=11.72ms
seq=27 rtt=11.74ms rd=-5m23s sd=5m23s ipdv=9.55ms
seq=28 rtt=22.78ms rd=-5m30s sd=5m30s ipdv=11.04ms
seq=29 rtt=12.71ms rd=-5m38s sd=5m38s ipdv=10.08ms
seq=30 rtt=24.17ms rd=-5m45s sd=5m45s ipdv=11.47ms
seq=31 rtt=14.93ms rd=-5m52s sd=5m52s ipdv=9.24ms
seq=32 rtt=25.68ms rd=-6m0s sd=6m0s ipdv=10.75ms
seq=33 rtt=16.4ms rd=-6m7s sd=6m7s ipdv=9.28ms
seq=34 rtt=27.77ms rd=-6m14s sd=6m14s ipdv=11.37ms
seq=35 rtt=18.12ms rd=-6m21s sd=6m21s ipdv=9.65ms
seq=36 rtt=9.57ms rd=-6m29s sd=6m29s ipdv=8.55ms
seq=37 rtt=20.23ms rd=-6m36s sd=6m36s ipdv=10.66ms
seq=38 rtt=10.68ms rd=-6m43s sd=6m43s ipdv=9.55ms
seq=39 rtt=21.51ms rd=-6m50s sd=6m51s ipdv=10.83ms
seq=40 rtt=11.7ms rd=-6m58s sd=6m58s ipdv=9.81ms
seq=41 rtt=23.09ms rd=-7m5s sd=7m5s ipdv=11.39ms
seq=42 rtt=13.77ms rd=-7m12s sd=7m12s ipdv=9.31ms
seq=43 rtt=24.66ms rd=-7m20s sd=7m20s ipdv=10.88ms
seq=44 rtt=15.04ms rd=-7m27s sd=7m27s ipdv=9.62ms
seq=45 rtt=26.41ms rd=-7m34s sd=7m34s ipdv=11.37ms
seq=46 rtt=16.77ms rd=-7m41s sd=7m41s ipdv=9.65ms
seq=47 rtt=125.3ms rd=-7m48s sd=7m49s ipdv=108.5ms
seq=48 rtt=18.18ms rd=-7m56s sd=7m56s ipdv=107.1ms
seq=49 rtt=9.78ms rd=-8m3s sd=8m3s ipdv=8.4ms
seq=50 rtt=20.24ms rd=-8m10s sd=8m10s ipdv=10.46ms
seq=51 rtt=10.88ms rd=-8m17s sd=8m17s ipdv=9.36ms
seq=52 rtt=22.09ms rd=-8m25s sd=8m25s ipdv=11.21ms
seq=53 rtt=11.75ms rd=-8m32s sd=8m32s ipdv=10.35ms
seq=54 rtt=23.45ms rd=-8m39s sd=8m39s ipdv=11.71ms
seq=55 rtt=13.83ms rd=-8m47s sd=8m47s ipdv=9.62ms
seq=56 rtt=24.78ms rd=-8m54s sd=8m54s ipdv=10.95ms
seq=57 rtt=14.93ms rd=-9m1s sd=9m1s ipdv=9.84ms
seq=58 rtt=27.13ms rd=-9m8s sd=9m9s ipdv=12.2ms
seq=59 rtt=17.04ms rd=-9m16s sd=9m16s ipdv=10.1ms
seq=60 rtt=27.86ms rd=-9m23s sd=9m23s ipdv=10.83ms
seq=61 rtt=18.37ms rd=-9m30s sd=9m30s ipdv=9.49ms
seq=62 rtt=8.51ms rd=-9m37s sd=9m37s ipdv=9.85ms
seq=63 rtt=20.22ms rd=-9m45s sd=9m45s ipdv=11.71ms
