Data plane is up
Running irtt
UE IP is 10.45.0.2
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=181.9ms rd=28.56ms sd=153.3ms ipdv=n/a
seq=1 rtt=247.2ms rd=29.44ms sd=217.8ms ipdv=65.31ms
seq=2 rtt=122.4ms rd=22.68ms sd=99.67ms ipdv=124.9ms
seq=3 rtt=185.5ms rd=34.69ms sd=150.8ms ipdv=63.16ms
seq=4 rtt=241.2ms rd=30.13ms sd=211ms ipdv=55.66ms
seq=5 rtt=116.7ms rd=35.74ms sd=80.91ms ipdv=124.5ms
seq=6 rtt=223.4ms rd=41.14ms sd=182.3ms ipdv=106.8ms
seq=7 rtt=146.4ms rd=43.51ms sd=102.8ms ipdv=77.05ms
seq=8 rtt=258.8ms rd=36.34ms sd=222.4ms ipdv=112.4ms
seq=9 rtt=159.2ms rd=26.19ms sd=133ms ipdv=99.56ms
seq=10 rtt=287.6ms rd=25.23ms sd=262.4ms ipdv=128.4ms
seq=11 rtt=219ms rd=48.77ms sd=170.2ms ipdv=68.63ms
seq=12 rtt=148.5ms rd=56.31ms sd=92.21ms ipdv=70.48ms
seq=13 rtt=289.1ms rd=36.31ms sd=252.8ms ipdv=140.6ms
seq=14 rtt=228.9ms rd=60.5ms sd=168.4ms ipdv=60.18ms
seq=15 rtt=148.4ms rd=59.31ms sd=89.1ms ipdv=80.54ms
seq=16 rtt=275ms rd=35.43ms sd=239.6ms ipdv=126.6ms
seq=17 rtt=217.4ms rd=48.68ms sd=168.8ms ipdv=57.54ms
seq=18 rtt=121.9ms rd=29.73ms sd=92.19ms ipdv=95.52ms
seq=19 rtt=298.2ms rd=64.69ms sd=233.5ms ipdv=176.3ms
seq=20 rtt=244.8ms rd=54.88ms sd=189.9ms ipdv=53.48ms
seq=21 rtt=194.4ms rd=66.75ms sd=127.6ms ipdv=50.4ms
seq=22 rtt=127.6ms rd=46.18ms sd=81.44ms ipdv=66.74ms
seq=23 rtt=285.5ms rd=57.99ms sd=227.6ms ipdv=157.9ms
seq=24 rtt=217.1ms rd=47.27ms sd=169.8ms ipdv=68.48ms
seq=25 rtt=160ms rd=42.55ms sd=117.5ms ipdv=57.04ms
seq=26 rtt=105.3ms rd=14.91ms sd=90.42ms ipdv=54.75ms
seq=27 rtt=279.7ms rd=38.29ms sd=241.5ms ipdv=174.5ms
seq=28 rtt=229.3ms rd=47.06ms sd=182.3ms ipdv=50.43ms
seq=29 rtt=162.1ms rd=40.41ms sd=121.7ms ipdv=67.2ms
seq=30 rtt=125.1ms rd=44.85ms sd=80.22ms ipdv=37.04ms
seq=31 rtt=266.2ms rd=41.13ms sd=225.1ms ipdv=141.1ms
seq=32 rtt=211.5ms rd=41.31ms sd=170.2ms ipdv=54.74ms
seq=33 rtt=145.1ms rd=31.25ms sd=113.8ms ipdv=66.4ms
seq=34 rtt=319.2ms rd=60.23ms sd=258.9ms ipdv=174.1ms
seq=35 rtt=264.8ms rd=51.13ms sd=213.7ms ipdv=54.35ms
seq=36 rtt=219.7ms rd=77.88ms sd=141.8ms ipdv=45.09ms
seq=37 rtt=145.1ms rd=50.66ms sd=94.46ms ipdv=74.6ms
seq=38 rtt=301.6ms rd=40.85ms sd=260.8ms ipdv=156.5ms
seq=39 rtt=265.5ms rd=62.24ms sd=203.3ms ipdv=36.14ms
seq=40 rtt=193.9ms rd=39.17ms sd=154.8ms ipdv=71.59ms
seq=41 rtt=152.2ms rd=46.88ms sd=105.3ms ipdv=41.74ms
seq=42 rtt=292.3ms rd=34.46ms sd=257.8ms ipdv=140.1ms
seq=43 rtt=263.6ms rd=54.53ms sd=209ms ipdv=28.65ms
seq=44 rtt=191.5ms rd=33.62ms sd=157.9ms ipdv=72.14ms
seq=45 rtt=155.5ms rd=53.96ms sd=101.5ms ipdv=35.99ms
seq=46 rtt=312.4ms rd=50.38ms sd=262ms ipdv=156.9ms
seq=47 rtt=244ms rd=37.41ms sd=206.6ms ipdv=68.44ms
seq=48 rtt=199ms rd=37.34ms sd=161.6ms ipdv=44.99ms
seq=49 rtt=130.5ms rd=29.21ms sd=101.3ms ipdv=68.44ms
seq=50 rtt=306ms rd=44.96ms sd=261ms ipdv=175.4ms
seq=51 rtt=243.4ms rd=61.47ms sd=181.9ms ipdv=62.54ms
seq=52 rtt=206.9ms rd=72.93ms sd=134ms ipdv=36.49ms
seq=53 rtt=146.9ms rd=61.83ms sd=85.05ms ipdv=60.04ms
seq=54 rtt=305.7ms rd=48.25ms sd=257.4ms ipdv=158.8ms
seq=55 rtt=231.5ms rd=30.93ms sd=200.5ms ipdv=74.19ms
seq=56 rtt=170.2ms rd=27.2ms sd=143ms ipdv=61.24ms
seq=57 rtt=137.4ms rd=34.93ms sd=102.5ms ipdv=32.84ms
seq=58 rtt=304.9ms rd=62ms sd=242.9ms ipdv=167.5ms
seq=59 rtt=251.7ms rd=50.74ms sd=201ms ipdv=53.2ms
seq=60 rtt=201.9ms rd=70.8ms sd=131.1ms ipdv=49.84ms
seq=61 rtt=137.8ms rd=67.18ms sd=70.6ms ipdv=64.09ms
seq=62 rtt=307.2ms rd=47.3ms sd=259.9ms ipdv=169.4ms
seq=63 rtt=243ms rd=48.88ms sd=194.1ms ipdv=64.14ms
seq=64 rtt=196.9ms rd=42.61ms sd=154.3ms ipdv=46.1ms
seq=65 rtt=136.3ms rd=32.72ms sd=103.6ms ipdv=60.64ms
seq=66 rtt=316.3ms rd=70.06ms sd=246.3ms ipdv=180ms
seq=67 rtt=256.6ms rd=65.17ms sd=191.4ms ipdv=59.7ms
seq=68 rtt=208.3ms rd=70.87ms sd=137.4ms ipdv=48.35ms
seq=69 rtt=132.4ms rd=36.18ms sd=96.2ms ipdv=75.89ms
seq=70 rtt=318ms rd=51.46ms sd=266.5ms ipdv=185.6ms
seq=71 rtt=254.9ms rd=43.57ms sd=211.3ms ipdv=63.05ms
seq=72 rtt=199.1ms rd=38.05ms sd=161ms ipdv=55.85ms
seq=73 rtt=157.5ms rd=37.65ms sd=119.8ms ipdv=41.59ms
seq=74 rtt=99.83ms rd=22.56ms sd=77.27ms ipdv=57.65ms
seq=75 rtt=265.5ms rd=56.76ms sd=208.8ms ipdv=165.7ms
seq=76 rtt=222.5ms rd=59.64ms sd=162.9ms ipdv=43ms
seq=77 rtt=165.3ms rd=44.9ms sd=120.4ms ipdv=57.25ms
seq=78 rtt=321.2ms rd=52.84ms sd=268.3ms ipdv=155.9ms
seq=79 rtt=265.9ms rd=49.76ms sd=216.2ms ipdv=55.25ms
seq=80 rtt=178.5ms rd=26.18ms sd=152.4ms ipdv=87.39ms
seq=81 rtt=125.6ms rd=21.43ms sd=104.2ms ipdv=52.95ms
seq=82 rtt=318.4ms rd=59.22ms sd=259.1ms ipdv=192.8ms
seq=83 rtt=269.1ms rd=58.71ms sd=210.4ms ipdv=49.24ms
seq=84 rtt=209.9ms rd=43.25ms sd=166.6ms ipdv=59.25ms
seq=85 rtt=155.2ms rd=39.32ms sd=115.9ms ipdv=54.65ms
seq=86 rtt=315.4ms rd=48.24ms sd=267.2ms ipdv=160.1ms
seq=87 rtt=273.7ms rd=59.68ms sd=214ms ipdv=41.65ms
seq=88 rtt=195.2ms rd=39.61ms sd=155.6ms ipdv=78.49ms
seq=89 rtt=134.3ms rd=27.37ms sd=106.9ms ipdv=60.95ms
seq=90 rtt=304.5ms rd=49.97ms sd=254.6ms ipdv=170.2ms
seq=91 rtt=265.4ms rd=64.85ms sd=200.5ms ipdv=39.14ms
seq=92 rtt=193.4ms rd=51.37ms sd=142.1ms ipdv=71.95ms
seq=93 rtt=152.2ms rd=23.94ms sd=128.3ms ipdv=41.2ms
seq=94 rtt=308.2ms rd=43.93ms sd=264.3ms ipdv=156ms
seq=95 rtt=260.1ms rd=47.42ms sd=212.7ms ipdv=48.15ms
seq=96 rtt=190.3ms rd=37.17ms sd=153.1ms ipdv=69.8ms
seq=97 rtt=138.4ms rd=36.12ms sd=102.2ms ipdv=51.85ms
seq=98 rtt=298.9ms rd=54.2ms sd=244.6ms ipdv=160.4ms
seq=99 rtt=257ms rd=53.38ms sd=203.7ms ipdv=41.84ms
seq=100 rtt=194.3ms rd=68.15ms sd=126.1ms ipdv=62.75ms
seq=101 rtt=125.9ms rd=34.39ms sd=91.54ms ipdv=68.35ms
seq=102 rtt=291.1ms rd=45.52ms sd=245.6ms ipdv=165.2ms
seq=103 rtt=231.6ms rd=30.68ms sd=200.9ms ipdv=59.55ms
seq=104 rtt=189.6ms rd=35.06ms sd=154.5ms ipdv=41.99ms
seq=105 rtt=129.5ms rd=32.7ms sd=96.79ms ipdv=60.1ms
seq=106 rtt=281.1ms rd=19.87ms sd=261.2ms ipdv=151.6ms
seq=107 rtt=244.9ms rd=55.95ms sd=189ms ipdv=36.16ms
seq=108 rtt=179ms rd=28.04ms sd=150.9ms ipdv=65.95ms
seq=109 rtt=143.1ms rd=42.52ms sd=100.6ms ipdv=35.84ms
seq=110 rtt=272.6ms rd=29.8ms sd=242.8ms ipdv=129.4ms
seq=111 rtt=226.5ms rd=31.27ms sd=195.3ms ipdv=46.05ms
seq=112 rtt=173.7ms rd=37.42ms sd=136.3ms ipdv=52.85ms
seq=113 rtt=113.9ms rd=34.25ms sd=79.69ms ipdv=59.8ms
seq=114 rtt=282.2ms rd=39.92ms sd=242.3ms ipdv=168.4ms
seq=115 rtt=224.8ms rd=56.73ms sd=168.1ms ipdv=57.45ms
seq=116 rtt=164.8ms rd=50.16ms sd=114.7ms ipdv=59.95ms
seq=117 rtt=319.1ms rd=36.21ms sd=282.9ms ipdv=154.2ms
seq=118 rtt=279ms rd=52.43ms sd=226.6ms ipdv=40.05ms
seq=119 rtt=206.4ms rd=32.14ms sd=174.3ms ipdv=72.59ms
seq=120 rtt=149.3ms rd=29.11ms sd=120.2ms ipdv=57.15ms
seq=121 rtt=324.9ms rd=52.37ms sd=272.6ms ipdv=175.6ms
seq=122 rtt=267.6ms rd=57.77ms sd=209.8ms ipdv=57.35ms
seq=123 rtt=213.3ms rd=50.56ms sd=162.7ms ipdv=54.29ms
seq=124 rtt=154.1ms rd=35.53ms sd=118.6ms ipdv=59.21ms
seq=125 rtt=294.1ms rd=30.35ms sd=263.8ms ipdv=140.1ms
seq=126 rtt=239.8ms rd=32.91ms sd=206.9ms ipdv=54.31ms
seq=127 rtt=181.4ms rd=32.66ms sd=148.8ms ipdv=58.39ms
seq=128 rtt=135.5ms rd=36.33ms sd=99.16ms ipdv=45.96ms
seq=129 rtt=310.6ms rd=57.94ms sd=252.7ms ipdv=175.1ms
seq=130 rtt=265ms rd=57.44ms sd=207.5ms ipdv=45.65ms
seq=131 rtt=210.3ms rd=51.97ms sd=158.3ms ipdv=54.69ms
seq=132 rtt=151.4ms rd=28ms sd=123.4ms ipdv=58.9ms
seq=133 rtt=290.7ms rd=35.85ms sd=254.9ms ipdv=139.3ms
seq=134 rtt=249.2ms rd=38.56ms sd=210.7ms ipdv=41.51ms
seq=135 rtt=196.3ms rd=32.49ms sd=163.8ms ipdv=52.89ms
seq=136 rtt=136.6ms rd=22.95ms sd=113.7ms ipdv=59.7ms
seq=137 rtt=319.4ms rd=44.83ms sd=274.6ms ipdv=182.7ms
seq=138 rtt=265.5ms rd=62.09ms sd=203.4ms ipdv=53.89ms
seq=139 rtt=191.2ms rd=38.8ms sd=152.4ms ipdv=74.31ms
seq=140 rtt=152.9ms rd=58.4ms sd=94.54ms ipdv=38.25ms
seq=141 rtt=302.9ms rd=41.12ms sd=261.8ms ipdv=150ms
seq=142 rtt=239.7ms rd=34.08ms sd=205.7ms ipdv=63.21ms
seq=143 rtt=203.7ms rd=42.1ms sd=161.6ms ipdv=36ms
seq=144 rtt=138.9ms rd=39.36ms sd=99.53ms ipdv=64.84ms
seq=145 rtt=310.3ms rd=55.22ms sd=255.1ms ipdv=171.4ms
seq=146 rtt=231ms rd=33.32ms sd=197.7ms ipdv=79.3ms
seq=147 rtt=176.1ms rd=43.72ms sd=132.4ms ipdv=54.91ms
seq=148 rtt=126.3ms rd=28.82ms sd=97.47ms ipdv=49.85ms
seq=149 rtt=287.5ms rd=25ms sd=262.6ms ipdv=161.2ms
seq=150 rtt=228.5ms rd=39.08ms sd=189.5ms ipdv=59ms
seq=151 rtt=167ms rd=35.42ms sd=131.6ms ipdv=61.49ms
seq=152 rtt=103.9ms rd=22.45ms sd=81.49ms ipdv=63.11ms
seq=153 rtt=291.6ms rd=35.8ms sd=255.8ms ipdv=187.7ms
seq=154 rtt=243.1ms rd=54.26ms sd=188.9ms ipdv=48.49ms
seq=155 rtt=1.24s rd=18.09ms sd=1.22s ipdv=994.5ms
seq=156 rtt=738ms rd=18.07ms sd=720ms ipdv=499.6ms
seq=157 rtt=272.1ms rd=40.42ms sd=231.7ms ipdv=465.9ms
seq=158 rtt=188.9ms rd=20.25ms sd=168.7ms ipdv=83.2ms
seq=159 rtt=149.6ms rd=35.49ms sd=114.1ms ipdv=39.34ms
seq=160 rtt=314.7ms rd=56.48ms sd=258.2ms ipdv=165.1ms
seq=161 rtt=266.3ms rd=57.58ms sd=208.8ms ipdv=48.35ms
seq=162 rtt=202.9ms rd=33.09ms sd=169.9ms ipdv=63.4ms
seq=163 rtt=150.4ms rd=44.24ms sd=106.2ms ipdv=52.5ms
seq=164 rtt=308ms rd=45.97ms sd=262ms ipdv=157.6ms
seq=165 rtt=253ms rd=36.17ms sd=216.9ms ipdv=54.96ms
