Data plane is up
Running irtt
UE IP is 10.45.0.2
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=19.56ms rd=-14.2s sd=14.2s ipdv=n/a
seq=1 rtt=22.86ms rd=-14.4s sd=14.4s ipdv=3.3ms
seq=2 rtt=27.61ms rd=-14.6s sd=14.6s ipdv=4.75ms
seq=3 rtt=11.05ms rd=-14.8s sd=14.8s ipdv=16.56ms
seq=4 rtt=14.9ms rd=-15s sd=15s ipdv=3.85ms
seq=5 rtt=18.61ms rd=-15.2s sd=15.2s ipdv=3.7ms
seq=6 rtt=23.66ms rd=-15.4s sd=15.5s ipdv=5.05ms
seq=7 rtt=27.01ms rd=-15.6s sd=15.7s ipdv=3.35ms
seq=8 rtt=11.1ms rd=-15.8s sd=15.9s ipdv=15.91ms
seq=9 rtt=15.06ms rd=-16.1s sd=16.1s ipdv=3.95ms
seq=10 rtt=18.86ms rd=-16.3s sd=16.3s ipdv=3.8ms
seq=11 rtt=23.61ms rd=-16.5s sd=16.5s ipdv=4.75ms
seq=12 rtt=27.06ms rd=-16.7s sd=16.7s ipdv=3.45ms
seq=13 rtt=11ms rd=-16.9s sd=16.9s ipdv=16.06ms
seq=14 rtt=15.06ms rd=-17.1s sd=17.1s ipdv=4.05ms
seq=15 rtt=19.01ms rd=-17.3s sd=17.3s ipdv=3.95ms
seq=16 rtt=23.06ms rd=-17.5s sd=17.5s ipdv=4.05ms
seq=17 rtt=26.81ms rd=-17.7s sd=17.8s ipdv=3.75ms
seq=18 rtt=11ms rd=-17.9s sd=17.9s ipdv=15.81ms
seq=19 rtt=15.11ms rd=-18.2s sd=18.2s ipdv=4.1ms
seq=20 rtt=19.01ms rd=-18.4s sd=18.4s ipdv=3.9ms
seq=21 rtt=24.06ms rd=-18.6s sd=18.6s ipdv=5.05ms
seq=22 rtt=27.76ms rd=-18.8s sd=18.8s ipdv=3.7ms
seq=23 rtt=11.05ms rd=-19s sd=19s ipdv=16.71ms
seq=24 rtt=15.1ms rd=-19.2s sd=19.2s ipdv=4.05ms
seq=25 rtt=19.01ms rd=-19.4s sd=19.4s ipdv=3.9ms
seq=26 rtt=23.76ms rd=-19.6s sd=19.6s ipdv=4.75ms
seq=27 rtt=26.81ms rd=-19.8s sd=19.8s ipdv=3.05ms
seq=28 rtt=10.95ms rd=-20s sd=20s ipdv=15.86ms
seq=29 rtt=14.95ms rd=-20.2s sd=20.2s ipdv=4ms
seq=30 rtt=19.71ms rd=-20.5s sd=20.5s ipdv=4.75ms
seq=31 rtt=24.01ms rd=-20.7s sd=20.7s ipdv=4.3ms
seq=32 rtt=27.81ms rd=-20.9s sd=20.9s ipdv=3.8ms
seq=33 rtt=11ms rd=-21.1s sd=21.1s ipdv=16.81ms
seq=34 rtt=16.01ms rd=-21.3s sd=21.3s ipdv=5ms
seq=35 rtt=19.76ms rd=-21.5s sd=21.5s ipdv=3.75ms
seq=36 rtt=23.66ms rd=-21.7s sd=21.8s ipdv=3.9ms
seq=37 rtt=26.7ms rd=-21.9s sd=22s ipdv=3.04ms
seq=38 rtt=11.1ms rd=-22.2s sd=22.2s ipdv=15.6ms
seq=39 rtt=15.95ms rd=-22.4s sd=22.4s ipdv=4.85ms
seq=40 rtt=19.51ms rd=-22.6s sd=22.6s ipdv=3.55ms
seq=41 rtt=23.81ms rd=-22.8s sd=22.8s ipdv=4.3ms
seq=42 rtt=27.81ms rd=-23s sd=23s ipdv=4ms
seq=43 rtt=11.05ms rd=-23.2s sd=23.2s ipdv=16.76ms
seq=44 rtt=15.75ms rd=-23.4s sd=23.4s ipdv=4.7ms
seq=45 rtt=19.56ms rd=-23.6s sd=23.6s ipdv=3.8ms
seq=46 rtt=23.91ms rd=-23.8s sd=23.8s ipdv=4.35ms
seq=47 rtt=27.01ms rd=-24s sd=24.1s ipdv=3.1ms
seq=48 rtt=12.05ms rd=-24.2s sd=24.2s ipdv=14.96ms
seq=49 rtt=16.06ms rd=-24.4s sd=24.5s ipdv=4ms
seq=50 rtt=19.96ms rd=-24.7s sd=24.7s ipdv=3.9ms
seq=51 rtt=24.01ms rd=-24.9s sd=24.9s ipdv=4.05ms
seq=52 rtt=8.9ms rd=-25.1s sd=25.1s ipdv=15.11ms
seq=53 rtt=12.06ms rd=-25.3s sd=25.3s ipdv=3.15ms
