Data plane is up
Running irtt
UE IP is 10.45.0.2
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=107.4ms rd=-5.57s sd=5.68s ipdv=n/a
seq=1 rtt=82.79ms rd=-5.58s sd=5.67s ipdv=24.6ms
seq=2 rtt=107.3ms rd=-5.58s sd=5.68s ipdv=24.5ms
seq=3 rtt=146.3ms rd=-5.58s sd=5.73s ipdv=39.05ms
seq=4 rtt=82.89ms rd=-5.58s sd=5.66s ipdv=63.45ms
seq=5 rtt=127ms rd=-5.57s sd=5.7s ipdv=44.1ms
seq=6 rtt=88.19ms rd=-5.58s sd=5.67s ipdv=38.8ms
seq=7 rtt=148.8ms rd=-5.58s sd=5.73s ipdv=60.65ms
seq=8 rtt=110.1ms rd=-5.58s sd=5.69s ipdv=38.75ms
seq=9 rtt=55.84ms rd=-5.59s sd=5.64s ipdv=54.25ms
seq=10 rtt=960.2ms rd=-5.57s sd=6.53s ipdv=904.4ms
seq=11 rtt=459.6ms rd=-5.57s sd=6.03s ipdv=500.7ms
seq=12 rtt=75.24ms rd=-5.58s sd=5.66s ipdv=384.3ms
seq=13 rtt=152.7ms rd=-5.58s sd=5.73s ipdv=77.5ms
seq=14 rtt=122.9ms rd=-5.58s sd=5.7s ipdv=29.85ms
seq=15 rtt=77.84ms rd=-5.58s sd=5.66s ipdv=45.05ms
seq=16 rtt=157.5ms rd=-5.57s sd=5.73s ipdv=79.65ms
seq=17 rtt=902.4ms rd=-5.59s sd=6.49s ipdv=744.9ms
seq=18 rtt=402.9ms rd=-5.59s sd=5.99s ipdv=499.5ms
seq=19 rtt=147.4ms rd=-5.58s sd=5.73s ipdv=255.5ms
seq=20 rtt=97.9ms rd=-5.59s sd=5.69s ipdv=49.5ms
seq=21 rtt=176.8ms rd=-5.57s sd=5.75s ipdv=78.9ms
seq=22 rtt=139.6ms rd=-5.58s sd=5.72s ipdv=37.15ms
seq=23 rtt=111.7ms rd=-5.58s sd=5.69s ipdv=27.9ms
seq=24 rtt=168.9ms rd=-5.59s sd=5.76s ipdv=57.15ms
seq=25 rtt=127.1ms rd=-5.58s sd=5.71s ipdv=41.75ms
seq=26 rtt=79.54ms rd=-5.58s sd=5.66s ipdv=47.6ms
seq=27 rtt=164.6ms rd=-5.57s sd=5.74s ipdv=85.1ms
seq=28 rtt=117.3ms rd=-5.57s sd=5.69s ipdv=47.35ms
seq=29 rtt=70.99ms rd=-5.58s sd=5.65s ipdv=46.31ms
seq=30 rtt=145.5ms rd=-5.59s sd=5.73s ipdv=74.55ms
seq=31 rtt=102.8ms rd=-5.59s sd=5.69s ipdv=42.75ms
seq=32 rtt=60.39ms rd=-5.59s sd=5.65s ipdv=42.41ms
seq=33 rtt=128.7ms rd=-5.58s sd=5.71s ipdv=68.3ms
seq=34 rtt=99.55ms rd=-5.56s sd=5.66s ipdv=29.15ms
