Data plane is up
Running irtt
UE IP is 10.45.0.6
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=111.3ms rd=-5.58s sd=5.69s ipdv=n/a
seq=1 rtt=79.74ms rd=-5.57s sd=5.65s ipdv=31.6ms
seq=2 rtt=157.5ms rd=-5.57s sd=5.72s ipdv=77.8ms
seq=3 rtt=120.3ms rd=-5.57s sd=5.69s ipdv=37.25ms
seq=4 rtt=85.49ms rd=-5.58s sd=5.66s ipdv=34.8ms
seq=5 rtt=155.8ms rd=-5.58s sd=5.74s ipdv=70.3ms
seq=6 rtt=231.3ms rd=-5.58s sd=5.81s ipdv=75.45ms
seq=7 rtt=71.14ms rd=-5.59s sd=5.66s ipdv=160.1ms
seq=8 rtt=149.9ms rd=-5.57s sd=5.72s ipdv=78.75ms
seq=9 rtt=906.3ms rd=-5.58s sd=6.49s ipdv=756.4ms
seq=10 rtt=405.6ms rd=-5.58s sd=5.99s ipdv=500.7ms
seq=11 rtt=135ms rd=-5.59s sd=5.73s ipdv=270.6ms
seq=12 rtt=97.69ms rd=-5.58s sd=5.68s ipdv=37.3ms
seq=13 rtt=67.69ms rd=-5.58s sd=5.65s ipdv=30ms
seq=14 rtt=141.4ms rd=-5.57s sd=5.71s ipdv=73.75ms
seq=15 rtt=100.4ms rd=-5.56s sd=5.66s ipdv=41ms
seq=16 rtt=161.9ms rd=-5.59s sd=5.75s ipdv=61.5ms
seq=17 rtt=116.9ms rd=-5.58s sd=5.7s ipdv=45ms
seq=18 rtt=194.4ms rd=-5.59s sd=5.78s ipdv=77.5ms
seq=19 rtt=155.2ms rd=-5.58s sd=5.74s ipdv=39.2ms
seq=20 rtt=107.1ms rd=-5.57s sd=5.68s ipdv=48.1ms
seq=21 rtt=862ms rd=-5.59s sd=6.45s ipdv=754.8ms
seq=22 rtt=362.4ms rd=-5.59s sd=5.95s ipdv=499.6ms
seq=23 rtt=219.9ms rd=-5.58s sd=5.8s ipdv=142.6ms
seq=24 rtt=630.6ms rd=-5.59s sd=6.22s ipdv=410.8ms
seq=25 rtt=134.8ms rd=-5.59s sd=5.73s ipdv=495.8ms
seq=26 rtt=95.09ms rd=-5.57s sd=5.67s ipdv=39.7ms
seq=27 rtt=844.5ms rd=-5.59s sd=6.44s ipdv=749.4ms
seq=28 rtt=344.9ms rd=-5.59s sd=5.94s ipdv=499.6ms
seq=29 rtt=80.64ms rd=-5.59s sd=5.67s ipdv=264.3ms
seq=30 rtt=142.5ms rd=-5.58s sd=5.73s ipdv=61.85ms
seq=31 rtt=118ms rd=-5.58s sd=5.7s ipdv=24.45ms
seq=32 rtt=80.14ms rd=-5.59s sd=5.67s ipdv=37.9ms
seq=33 rtt=818.2ms rd=-5.59s sd=6.41s ipdv=738ms
seq=34 rtt=318.7ms rd=-5.59s sd=5.91s ipdv=499.5ms
seq=35 rtt=156.9ms rd=-5.57s sd=5.73s ipdv=161.7ms
seq=36 rtt=111.5ms rd=-5.57s sd=5.68s ipdv=45.4ms
seq=37 rtt=77.79ms rd=-5.57s sd=5.65s ipdv=33.75ms
seq=38 rtt=136.8ms rd=-5.59s sd=5.73s ipdv=59ms
seq=39 rtt=98.55ms rd=-5.59s sd=5.69s ipdv=38.25ms
seq=40 rtt=71.39ms rd=-5.58s sd=5.65s ipdv=27.15ms
seq=41 rtt=131.6ms rd=-5.58s sd=5.71s ipdv=60.2ms
seq=42 rtt=90.09ms rd=-5.59s sd=5.68s ipdv=41.5ms
seq=43 rtt=143.7ms rd=-5.58s sd=5.73s ipdv=53.65ms
seq=44 rtt=95.25ms rd=-5.59s sd=5.68s ipdv=48.5ms
seq=45 rtt=55.99ms rd=-5.59s sd=5.65s ipdv=39.25ms
seq=46 rtt=132.4ms rd=-5.57s sd=5.7s ipdv=76.45ms
