Data plane is up
Running irtt
UE IP is 10.45.0.91
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.14s rd=143.5ms sd=992.5ms ipdv=n/a
seq=1 rtt=991.1ms rd=165.9ms sd=825.2ms ipdv=144.9ms
seq=2 rtt=1.25s rd=74.56ms sd=1.18s ipdv=260.8ms
seq=3 rtt=1.05s rd=74.6ms sd=978.1ms ipdv=199.2ms
seq=4 rtt=1.57s rd=209.4ms sd=1.36s ipdv=512.3ms
seq=5 rtt=1.5s rd=288.8ms sd=1.21s ipdv=61.35ms
seq=6 rtt=1.3s rd=288.8ms sd=1.02s ipdv=199.9ms
seq=7 rtt=1.17s rd=283.7ms sd=887.1ms ipdv=132.9ms
seq=8 rtt=2.12s rd=142.7ms sd=1.98s ipdv=950.7ms
seq=9 rtt=2s rd=147.2ms sd=1.85s ipdv=122.8ms
seq=10 rtt=1.8s rd=147.2ms sd=1.65s ipdv=200.3ms
seq=11 rtt=5.38s rd=171.9ms sd=5.21s ipdv=3.58s
seq=12 rtt=5.74s rd=150.9ms sd=5.59s ipdv=364ms
seq=13 rtt=5.54s rd=150.8ms sd=5.39s ipdv=200.3ms
seq=14 rtt=5.34s rd=150.8ms sd=5.19s ipdv=199.3ms
seq=15 rtt=5.14s rd=150.8ms sd=4.99s ipdv=200.3ms
seq=16 rtt=4.94s rd=150.8ms sd=4.79s ipdv=199.2ms
seq=32 rtt=1.8s rd=142.7ms sd=1.65s ipdv=n/a
seq=33 rtt=1.6s rd=142.7ms sd=1.46s ipdv=199.2ms
seq=34 rtt=1.4s rd=142.7ms sd=1.25s ipdv=200.3ms
seq=35 rtt=1.71s rd=144.5ms sd=1.56s ipdv=309ms
seq=36 rtt=1.51s rd=144.5ms sd=1.36s ipdv=200.2ms
seq=37 rtt=1.42s rd=192.3ms sd=1.23s ipdv=88.35ms
seq=38 rtt=1.32s rd=212.8ms sd=1.11s ipdv=96.5ms
seq=39 rtt=1.62s rd=157.2ms sd=1.47s ipdv=302.5ms
seq=40 rtt=2.08s rd=291ms sd=1.79s ipdv=453.1ms
