Data plane is up
Running irtt
UE IP is 10.45.0.46
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.05s rd=111.3ms sd=941.7ms ipdv=n/a
seq=1 rtt=959.7ms rd=162.7ms sd=797ms ipdv=93.36ms
seq=2 rtt=1.32s rd=172.8ms sd=1.14s ipdv=357.2ms
seq=3 rtt=1.7s rd=169.4ms sd=1.53s ipdv=380.5ms
seq=4 rtt=1.5s rd=169.4ms sd=1.33s ipdv=200.3ms
seq=5 rtt=1.51s rd=320.2ms sd=1.19s ipdv=9.15ms
seq=6 rtt=1.44s rd=378.6ms sd=1.06s ipdv=68.8ms
seq=7 rtt=1.24s rd=378.6ms sd=858.5ms ipdv=200.4ms
seq=8 rtt=5.32s rd=187.2ms sd=5.13s ipdv=4.08s
seq=9 rtt=5.12s rd=187.1ms sd=4.93s ipdv=200ms
seq=10 rtt=4.92s rd=187.1ms sd=4.73s ipdv=199.3ms
seq=11 rtt=4.72s rd=187.1ms sd=4.53s ipdv=200.4ms
seq=12 rtt=4.52s rd=187.1ms sd=4.33s ipdv=200.1ms
seq=20 rtt=3.49s rd=182ms sd=3.31s ipdv=n/a
seq=21 rtt=3.29s rd=182ms sd=3.11s ipdv=200.4ms
seq=22 rtt=3.09s rd=182ms sd=2.91s ipdv=200.4ms
seq=23 rtt=2.89s rd=182ms sd=2.71s ipdv=199.3ms
seq=24 rtt=2.69s rd=181.9ms sd=2.51s ipdv=200.4ms
seq=28 rtt=1.96s rd=178ms sd=1.78s ipdv=n/a
seq=29 rtt=2.96s rd=167.5ms sd=2.8s ipdv=1.01s
seq=30 rtt=2.82s rd=139.9ms sd=2.68s ipdv=145.3ms
seq=31 rtt=3.09s rd=154.4ms sd=2.93s ipdv=268.7ms
seq=32 rtt=2.89s rd=154.3ms sd=2.73s ipdv=200.4ms
seq=33 rtt=2.77s rd=165.8ms sd=2.61s ipdv=115.1ms
seq=34 rtt=2.57s rd=165.8ms sd=2.41s ipdv=200.4ms
seq=35 rtt=2.37s rd=165.7ms sd=2.21s ipdv=199.3ms
seq=36 rtt=2.17s rd=165.7ms sd=2.01s ipdv=200.4ms
seq=37 rtt=2.62s rd=195.9ms sd=2.43s ipdv=450ms
seq=38 rtt=2.48s rd=143.8ms sd=2.33s ipdv=145.1ms
seq=39 rtt=2.75s rd=156.8ms sd=2.6s ipdv=275.6ms
seq=40 rtt=2.55s rd=156.8ms sd=2.4s ipdv=200.3ms
seq=41 rtt=2.43s rd=154.4ms sd=2.27s ipdv=126.7ms
seq=42 rtt=2.77s rd=173.9ms sd=2.6s ipdv=344ms
seq=43 rtt=2.57s rd=173.9ms sd=2.4s ipdv=200.4ms
seq=44 rtt=2.44s rd=176.2ms sd=2.26s ipdv=133.6ms
seq=45 rtt=2.29s rd=152.7ms sd=2.13s ipdv=149.2ms
seq=46 rtt=2.09s rd=152.7ms sd=1.93s ipdv=200.3ms
seq=47 rtt=2.3s rd=126.7ms sd=2.18s ipdv=217.9ms
seq=48 rtt=2.89s rd=213.1ms sd=2.68s ipdv=590.1ms
seq=49 rtt=2.75s rd=227.4ms sd=2.52s ipdv=147.9ms
seq=50 rtt=2.97s rd=146.1ms sd=2.83s ipdv=225.8ms
seq=51 rtt=2.77s rd=146.1ms sd=2.63s ipdv=199.5ms
seq=52 rtt=2.64s rd=181.1ms sd=2.46s ipdv=130.7ms
seq=53 rtt=5.55s rd=201.2ms sd=5.35s ipdv=2.91s
seq=54 rtt=5.35s rd=201.2ms sd=5.15s ipdv=200.8ms
seq=55 rtt=5.15s rd=201.2ms sd=4.95s ipdv=199.3ms
seq=56 rtt=4.95s rd=201.2ms sd=4.75s ipdv=201ms
seq=57 rtt=4.75s rd=201.2ms sd=4.55s ipdv=199.5ms
