Data plane is up
Running irtt
UE IP is 10.45.0.20
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.14s rd=220.7ms sd=918.6ms ipdv=n/a
seq=1 rtt=995.2ms rd=214.9ms sd=780.3ms ipdv=144.2ms
seq=2 rtt=1.32s rd=166ms sd=1.15s ipdv=321.9ms
seq=3 rtt=1.12s rd=166.1ms sd=951.8ms ipdv=199.2ms
seq=4 rtt=1.57s rd=253.5ms sd=1.31s ipdv=449.1ms
seq=5 rtt=1.51s rd=344.6ms sd=1.16s ipdv=60.6ms
seq=6 rtt=1.31s rd=344.6ms sd=961.6ms ipdv=200.1ms
seq=7 rtt=1.18s rd=339.1ms sd=836.8ms ipdv=130.3ms
seq=8 rtt=2.2s rd=278.1ms sd=1.93s ipdv=1.03s
seq=9 rtt=2.06s rd=258.1ms sd=1.8s ipdv=146.6ms
seq=10 rtt=1.86s rd=258.1ms sd=1.6s ipdv=200.3ms
seq=11 rtt=2.29s rd=192.9ms sd=2.09s ipdv=430.9ms
seq=12 rtt=2.09s rd=192.9ms sd=1.9s ipdv=199.9ms
seq=13 rtt=1.89s rd=192.8ms sd=1.7s ipdv=199.7ms
seq=14 rtt=1.69s rd=192.9ms sd=1.5s ipdv=200.3ms
seq=15 rtt=2.14s rd=189.7ms sd=1.95s ipdv=454ms
seq=16 rtt=2.47s rd=156.8ms sd=2.32s ipdv=330.7ms
seq=17 rtt=2.27s rd=156.7ms sd=2.12s ipdv=200.3ms
seq=18 rtt=2.07s rd=156.7ms sd=1.92s ipdv=200.4ms
seq=19 rtt=2.45s rd=193.1ms sd=2.26s ipdv=379.7ms
seq=20 rtt=2.25s rd=193.2ms sd=2.06s ipdv=200.5ms
seq=21 rtt=2.11s rd=175.6ms sd=1.93s ipdv=146.2ms
seq=22 rtt=2.28s rd=51.87ms sd=2.23s ipdv=177.5ms
seq=23 rtt=2.08s rd=51.84ms sd=2.03s ipdv=200.6ms
seq=24 rtt=2.02s rd=177.9ms sd=1.84s ipdv=63.4ms
seq=25 rtt=2.42s rd=193.2ms sd=2.23s ipdv=400.7ms
seq=26 rtt=2.22s rd=193.1ms sd=2.03s ipdv=199.6ms
seq=27 rtt=2.15s rd=265ms sd=1.89s ipdv=67.1ms
seq=28 rtt=2.07s rd=312.6ms sd=1.76s ipdv=83.6ms
seq=29 rtt=6.64s rd=215.5ms sd=6.43s ipdv=4.57s
seq=30 rtt=6.5s rd=197.6ms sd=6.3s ipdv=145.2ms
seq=31 rtt=6.3s rd=197.6ms sd=6.1s ipdv=200.4ms
seq=32 rtt=6.1s rd=197.4ms sd=5.9s ipdv=199.6ms
seq=33 rtt=5.9s rd=197.4ms sd=5.7s ipdv=200.3ms
seq=34 rtt=5.7s rd=197.4ms sd=5.5s ipdv=199.7ms
seq=49 rtt=3.09s rd=97.61ms sd=2.99s ipdv=n/a
seq=50 rtt=2.89s rd=97.62ms sd=2.79s ipdv=200.3ms
seq=51 rtt=2.8s rd=163.5ms sd=2.64s ipdv=89.5ms
seq=52 rtt=3.17s rd=158.1ms sd=3.01s ipdv=367.4ms
seq=53 rtt=2.97s rd=158.1ms sd=2.81s ipdv=200.4ms
seq=54 rtt=2.87s rd=212.5ms sd=2.65s ipdv=101.6ms
seq=55 rtt=2.69s rd=173.4ms sd=2.52s ipdv=175.4ms
seq=56 rtt=6.16s rd=205.4ms sd=5.96s ipdv=3.47s
