Data plane is up
Running irtt
UE IP is 10.45.0.90
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.27s rd=129.3ms sd=1.14s ipdv=n/a
seq=1 rtt=1.17s rd=156.4ms sd=1.01s ipdv=100ms
seq=2 rtt=1.59s rd=157.2ms sd=1.43s ipdv=421.1ms
seq=3 rtt=1.49s rd=220.8ms sd=1.27s ipdv=101.1ms
seq=4 rtt=1.82s rd=64.02ms sd=1.75s ipdv=329.5ms
seq=5 rtt=1.62s rd=63.99ms sd=1.55s ipdv=199.4ms
seq=6 rtt=1.42s rd=63.97ms sd=1.35s ipdv=200.4ms
seq=7 rtt=1.38s rd=181.9ms sd=1.2s ipdv=36.4ms
seq=8 rtt=1.24s rd=138.4ms sd=1.1s ipdv=143.8ms
seq=9 rtt=1.44s rd=38.73ms sd=1.4s ipdv=199.1ms
seq=10 rtt=1.39s rd=152.6ms sd=1.24s ipdv=46.75ms
seq=11 rtt=1.79s rd=151.7ms sd=1.64s ipdv=396.6ms
seq=12 rtt=1.59s rd=150.9ms sd=1.44s ipdv=200.4ms
seq=13 rtt=1.52s rd=229.1ms sd=1.29s ipdv=65.05ms
seq=14 rtt=1.38s rd=179.8ms sd=1.2s ipdv=140.7ms
seq=15 rtt=1.58s rd=83.24ms sd=1.5s ipdv=199.2ms
seq=16 rtt=1.38s rd=83.2ms sd=1.3s ipdv=199.4ms
seq=17 rtt=1.25s rd=108.1ms sd=1.14s ipdv=135.4ms
seq=18 rtt=1.66s rd=209.2ms sd=1.45s ipdv=413.8ms
seq=19 rtt=1.46s rd=209.2ms sd=1.25s ipdv=199.3ms
seq=20 rtt=1.36s rd=193.1ms sd=1.17s ipdv=96.15ms
seq=21 rtt=1.2s rd=145.9ms sd=1.06s ipdv=159.5ms
seq=22 rtt=1.5s rd=133ms sd=1.37s ipdv=297.9ms
seq=23 rtt=1.89s rd=188ms sd=1.7s ipdv=388.2ms
seq=24 rtt=1.79s rd=230.7ms sd=1.56s ipdv=100.2ms
seq=25 rtt=1.59s rd=230.7ms sd=1.36s ipdv=200.4ms
seq=26 rtt=1.39s rd=230.7ms sd=1.16s ipdv=199.5ms
seq=27 rtt=1.29s rd=262.3ms sd=1.03s ipdv=96.7ms
seq=28 rtt=1.54s rd=63.41ms sd=1.47s ipdv=243.5ms
seq=29 rtt=2.17s rd=254.3ms sd=1.92s ipdv=637.8ms
seq=30 rtt=1.97s rd=254.3ms sd=1.72s ipdv=199.8ms
seq=31 rtt=1.77s rd=181.5ms sd=1.59s ipdv=200.3ms
seq=32 rtt=2.01s rd=48.82ms sd=1.96s ipdv=235ms
seq=33 rtt=1.81s rd=48.81ms sd=1.76s ipdv=200.2ms
seq=34 rtt=4.84s rd=164.6ms sd=4.68s ipdv=3.03s
seq=35 rtt=4.64s rd=164.6ms sd=4.48s ipdv=199.3ms
seq=36 rtt=4.44s rd=164.6ms sd=4.28s ipdv=199.7ms
seq=37 rtt=4.24s rd=164.5ms sd=4.08s ipdv=200.4ms
seq=38 rtt=4.04s rd=164.5ms sd=3.88s ipdv=200.4ms
seq=50 rtt=1.74s rd=187.3ms sd=1.55s ipdv=n/a
seq=51 rtt=2s rd=87.17ms sd=1.92s ipdv=268.4ms
seq=52 rtt=1.87s rd=122.9ms sd=1.75s ipdv=135.1ms
seq=53 rtt=1.67s rd=122.9ms sd=1.55s ipdv=199.3ms
seq=54 rtt=1.47s rd=122.8ms sd=1.35s ipdv=200.4ms
seq=55 rtt=1.27s rd=122.9ms sd=1.15s ipdv=199.3ms
seq=56 rtt=1.63s rd=120.3ms sd=1.51s ipdv=356.8ms
seq=57 rtt=1.43s rd=120.3ms sd=1.31s ipdv=200.3ms
seq=58 rtt=1.28s rd=89.64ms sd=1.19s ipdv=143ms
seq=59 rtt=1.19s rd=141.2ms sd=1.05s ipdv=92.55ms
seq=60 rtt=1.35s rd=44.35ms sd=1.3s ipdv=155.4ms
seq=61 rtt=1.91s rd=75.69ms sd=1.83s ipdv=563.5ms
seq=62 rtt=1.71s rd=75.66ms sd=1.63s ipdv=199.4ms
seq=63 rtt=1.65s rd=116ms sd=1.53s ipdv=61.15ms
seq=64 rtt=1.88s rd=110.6ms sd=1.77s ipdv=228.2ms
