Data plane is up
Running irtt
UE IP is 10.45.0.17
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.37s rd=306.7ms sd=1.06s ipdv=n/a
seq=1 rtt=1.23s rd=299.3ms sd=934ms ipdv=134.6ms
seq=2 rtt=1.59s rd=267ms sd=1.32s ipdv=355.9ms
seq=3 rtt=1.49s rd=262.9ms sd=1.22s ipdv=101.7ms
seq=4 rtt=1.89s rd=215.2ms sd=1.68s ipdv=403ms
seq=5 rtt=1.69s rd=215.2ms sd=1.47s ipdv=200.4ms
seq=6 rtt=1.49s rd=215ms sd=1.28s ipdv=199.3ms
seq=7 rtt=1.38s rd=256.8ms sd=1.13s ipdv=107.8ms
seq=8 rtt=1.29s rd=263.5ms sd=1.03s ipdv=94.45ms
seq=9 rtt=1.53s rd=202.1ms sd=1.32s ipdv=237.1ms
seq=10 rtt=1.39s rd=228.6ms sd=1.16s ipdv=135.6ms
seq=11 rtt=1.19s rd=228.6ms sd=961ms ipdv=200.5ms
seq=12 rtt=4.16s rd=279.1ms sd=3.88s ipdv=2.97s
seq=13 rtt=4.09s rd=342.6ms sd=3.75s ipdv=63.65ms
seq=14 rtt=3.89s rd=342.4ms sd=3.55s ipdv=199.9ms
seq=15 rtt=3.69s rd=342.4ms sd=3.35s ipdv=199.7ms
seq=16 rtt=3.49s rd=342.4ms sd=3.15s ipdv=200.3ms
seq=17 rtt=3.29s rd=342.4ms sd=2.95s ipdv=200.3ms
seq=22 rtt=5.4s rd=211.3ms sd=5.18s ipdv=n/a
seq=23 rtt=5.2s rd=211.3ms sd=4.98s ipdv=200.4ms
seq=24 rtt=5.51s rd=199.3ms sd=5.31s ipdv=318.4ms
seq=25 rtt=5.31s rd=199.3ms sd=5.11s ipdv=199.3ms
seq=26 rtt=5.11s rd=199.3ms sd=4.91s ipdv=200.3ms
seq=27 rtt=4.91s rd=199.3ms sd=4.71s ipdv=200.3ms
seq=28 rtt=4.71s rd=199.3ms sd=4.52s ipdv=199.2ms
seq=36 rtt=3.23s rd=254.6ms sd=2.97s ipdv=n/a
seq=37 rtt=3.03s rd=254.5ms sd=2.77s ipdv=199.4ms
seq=38 rtt=2.83s rd=254.5ms sd=2.57s ipdv=200.4ms
seq=39 rtt=2.63s rd=254.5ms sd=2.37s ipdv=199.3ms
seq=40 rtt=2.43s rd=254.5ms sd=2.17s ipdv=200.4ms
seq=47 rtt=1.15s rd=309.9ms sd=844.8ms ipdv=n/a
seq=48 rtt=4.54s rd=271ms sd=4.27s ipdv=3.39s
seq=49 rtt=4.34s rd=270.9ms sd=4.07s ipdv=200.3ms
seq=50 rtt=4.14s rd=270.9ms sd=3.87s ipdv=199.3ms
seq=51 rtt=3.94s rd=270.9ms sd=3.67s ipdv=200.3ms
seq=52 rtt=3.74s rd=270.9ms sd=3.47s ipdv=200.1ms
seq=59 rtt=2.45s rd=329.1ms sd=2.12s ipdv=n/a
seq=60 rtt=2.3s rd=273.3ms sd=2.03s ipdv=149.6ms
seq=61 rtt=3.09s rd=200.9ms sd=2.89s ipdv=790.8ms
seq=62 rtt=2.96s rd=202.8ms sd=2.75s ipdv=135ms
seq=63 rtt=2.81s rd=179.6ms sd=2.63s ipdv=149.4ms
seq=64 rtt=3.12s rd=198.2ms sd=2.92s ipdv=310ms
seq=65 rtt=2.92s rd=198.1ms sd=2.72s ipdv=200.4ms
seq=66 rtt=2.72s rd=198.1ms sd=2.52s ipdv=200.4ms
seq=67 rtt=2.52s rd=198.1ms sd=2.32s ipdv=199.3ms
seq=68 rtt=2.96s rd=220.9ms sd=2.74s ipdv=444.6ms
seq=69 rtt=2.82s rd=202.5ms sd=2.61s ipdv=145.3ms
seq=70 rtt=3.12s rd=169.6ms sd=2.95s ipdv=307.6ms
seq=71 rtt=3.49s rd=162ms sd=3.32s ipdv=362.1ms
seq=72 rtt=3.29s rd=162ms sd=3.12s ipdv=199.9ms
seq=73 rtt=3.18s rd=193.7ms sd=2.99s ipdv=104.4ms
seq=74 rtt=2.98s rd=193.8ms sd=2.79s ipdv=199.3ms
seq=75 rtt=2.78s rd=193.8ms sd=2.59s ipdv=200.4ms
seq=76 rtt=2.58s rd=193.8ms sd=2.39s ipdv=200.4ms
seq=77 rtt=2.46s rd=233.8ms sd=2.23s ipdv=118.9ms
seq=78 rtt=2.7s rd=200ms sd=2.5s ipdv=234.9ms
seq=79 rtt=2.57s rd=215.3ms sd=2.36s ipdv=124.8ms
seq=80 rtt=2.89s rd=188.7ms sd=2.7s ipdv=313.7ms
seq=81 rtt=2.69s rd=188ms sd=2.5s ipdv=199.3ms
seq=82 rtt=2.6s rd=214.3ms sd=2.39s ipdv=84.3ms
seq=83 rtt=2.51s rd=216.3ms sd=2.29s ipdv=95.45ms
seq=84 rtt=2.31s rd=216.3ms sd=2.09s ipdv=199.1ms
seq=85 rtt=2.62s rd=238.8ms sd=2.38s ipdv=311.1ms
seq=86 rtt=3s rd=257.3ms sd=2.75s ipdv=383.5ms
seq=87 rtt=2.8s rd=257.3ms sd=2.55s ipdv=199.2ms
seq=88 rtt=2.6s rd=256.5ms sd=2.35s ipdv=200.4ms
seq=89 rtt=2.47s rd=225.1ms sd=2.25s ipdv=129.4ms
