Data plane is up
Running irtt
UE IP is 10.45.0.41
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.27s rd=197.6ms sd=1.07s ipdv=n/a
seq=1 rtt=1.17s rd=225.3ms sd=942.3ms ipdv=99.6ms
seq=2 rtt=1.59s rd=257.2ms sd=1.33s ipdv=419.4ms
seq=3 rtt=1.49s rd=287.1ms sd=1.2s ipdv=100.9ms
seq=4 rtt=1.82s rd=116.1ms sd=1.7s ipdv=332.4ms
seq=5 rtt=1.62s rd=116.1ms sd=1.5s ipdv=200.4ms
seq=6 rtt=1.42s rd=116.1ms sd=1.3s ipdv=200.2ms
seq=7 rtt=1.46s rd=230.3ms sd=1.23s ipdv=43.4ms
seq=8 rtt=1.64s rd=108.4ms sd=1.53s ipdv=174.4ms
seq=9 rtt=1.44s rd=108.4ms sd=1.33s ipdv=200.3ms
seq=10 rtt=1.39s rd=217.7ms sd=1.17s ipdv=49.65ms
seq=11 rtt=1.19s rd=217.7ms sd=968.6ms ipdv=199.5ms
seq=12 rtt=1.59s rd=229.4ms sd=1.36s ipdv=401.8ms
seq=13 rtt=1.52s rd=296.3ms sd=1.22s ipdv=71.5ms
seq=14 rtt=1.32s rd=296.3ms sd=1.02s ipdv=199ms
seq=15 rtt=1.18s rd=246.5ms sd=929.3ms ipdv=141.7ms
seq=16 rtt=1.41s rd=135.7ms sd=1.27s ipdv=230.5ms
seq=17 rtt=1.86s rd=273.5ms sd=1.58s ipdv=449.3ms
seq=18 rtt=1.66s rd=273.5ms sd=1.38s ipdv=200.2ms
seq=19 rtt=1.46s rd=273.5ms sd=1.18s ipdv=199.4ms
seq=20 rtt=1.37s rd=269.3ms sd=1.1s ipdv=84.65ms
seq=21 rtt=1.21s rd=215.4ms sd=990ms ipdv=166ms
seq=22 rtt=1.37s rd=126.5ms sd=1.25s ipdv=166.9ms
seq=23 rtt=1.3s rd=203.2ms sd=1.1s ipdv=70.01ms
seq=24 rtt=1.69s rd=201.1ms sd=1.49s ipdv=385.6ms
seq=25 rtt=1.49s rd=201.1ms sd=1.29s ipdv=200.2ms
seq=26 rtt=1.29s rd=201ms sd=1.09s ipdv=200.3ms
seq=27 rtt=1.19s rd=233.1ms sd=959.2ms ipdv=95.1ms
seq=28 rtt=1.45s rd=91.87ms sd=1.35s ipdv=253.2ms
seq=29 rtt=2.04s rd=191.4ms sd=1.85s ipdv=597.4ms
seq=30 rtt=1.84s rd=191.5ms sd=1.65s ipdv=200.1ms
seq=31 rtt=1.72s rd=200ms sd=1.52s ipdv=119ms
seq=32 rtt=2.01s rd=118.4ms sd=1.89s ipdv=283ms
seq=33 rtt=1.81s rd=118.3ms sd=1.69s ipdv=199.8ms
seq=34 rtt=1.7s rd=158.1ms sd=1.54s ipdv=107ms
seq=35 rtt=1.5s rd=158.1ms sd=1.34s ipdv=200.3ms
seq=36 rtt=1.3s rd=158ms sd=1.14s ipdv=199.6ms
seq=37 rtt=1.79s rd=283.5ms sd=1.5s ipdv=487.5ms
seq=38 rtt=1.59s rd=283.6ms sd=1.3s ipdv=200.2ms
seq=39 rtt=1.41s rd=206.2ms sd=1.2s ipdv=176.8ms
seq=40 rtt=1.26s rd=185.4ms sd=1.07s ipdv=150.4ms
seq=41 rtt=1.51s rd=159.4ms sd=1.35s ipdv=245.4ms
seq=42 rtt=1.31s rd=159.3ms sd=1.15s ipdv=200.3ms
seq=43 rtt=1.19s rd=202.6ms sd=990.3ms ipdv=112.4ms
seq=44 rtt=1.51s rd=191.2ms sd=1.32s ipdv=321.5ms
seq=45 rtt=1.32s rd=191.2ms sd=1.12s ipdv=199.2ms
seq=46 rtt=1.2s rd=215.8ms sd=985.5ms ipdv=113.9ms
seq=47 rtt=1.08s rd=224.4ms sd=853.2ms ipdv=123.8ms
seq=48 rtt=1.27s rd=148.8ms sd=1.12s ipdv=191.9ms
seq=49 rtt=1.22s rd=256.9ms sd=963.8ms ipdv=48.85ms
seq=50 rtt=1.47s rd=119.5ms sd=1.35s ipdv=245ms
seq=51 rtt=1.41s rd=201.3ms sd=1.21s ipdv=54.85ms
seq=52 rtt=1.21s rd=201.3ms sd=1.01s ipdv=200.2ms
seq=53 rtt=1.13s rd=255.4ms sd=879.1ms ipdv=76.1ms
seq=54 rtt=1.4s rd=176.5ms sd=1.22s ipdv=264.4ms
seq=55 rtt=1.26s rd=180.6ms sd=1.08s ipdv=134.3ms
seq=56 rtt=1.63s rd=163.1ms sd=1.46s ipdv=360.8ms
seq=57 rtt=1.43s rd=163ms sd=1.26s ipdv=200.4ms
seq=58 rtt=1.34s rd=176.4ms sd=1.16s ipdv=87.96ms
seq=59 rtt=1.19s rd=210.9ms sd=978.6ms ipdv=147.6ms
seq=60 rtt=1.41s rd=123ms sd=1.29s ipdv=219.6ms
seq=61 rtt=2s rd=269.5ms sd=1.73s ipdv=590.7ms
seq=62 rtt=1.8s rd=269.4ms sd=1.53s ipdv=200ms
seq=63 rtt=1.68s rd=243.1ms sd=1.44s ipdv=119.4ms
seq=64 rtt=1.79s rd=96.96ms sd=1.7s ipdv=111.9ms
seq=65 rtt=1.59s rd=97ms sd=1.5s ipdv=199.4ms
seq=66 rtt=1.47s rd=128.2ms sd=1.35s ipdv=119.4ms
seq=67 rtt=1.27s rd=128.1ms sd=1.15s ipdv=199.2ms
seq=68 rtt=4.16s rd=188.3ms sd=3.97s ipdv=2.89s
seq=69 rtt=4.04s rd=201ms sd=3.84s ipdv=123.6ms
seq=70 rtt=4.28s rd=175.3ms sd=4.11s ipdv=243.5ms
seq=71 rtt=4.08s rd=175.3ms sd=3.91s ipdv=199.2ms
seq=72 rtt=3.88s rd=175.1ms sd=3.71s ipdv=200.1ms
seq=73 rtt=3.68s rd=175.1ms sd=3.51s ipdv=200.2ms
seq=74 rtt=3.48s rd=175.1ms sd=3.31s ipdv=200ms
seq=82 rtt=1.96s rd=205ms sd=1.75s ipdv=n/a
seq=83 rtt=1.76s rd=204.9ms sd=1.55s ipdv=200.3ms
seq=84 rtt=1.56s rd=204.9ms sd=1.35s ipdv=200.4ms
seq=85 rtt=1.36s rd=204.9ms sd=1.15s ipdv=200.3ms
seq=88 rtt=1.35s rd=153.1ms sd=1.19s ipdv=n/a
seq=89 rtt=1.26s rd=160ms sd=1.1s ipdv=89.1ms
