Data plane is up
Running irtt
UE IP is 10.45.0.55
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.06s rd=126.7ms sd=932.1ms ipdv=n/a
seq=1 rtt=940ms rd=148.2ms sd=791.9ms ipdv=118.7ms
seq=2 rtt=1.25s rd=115.9ms sd=1.14s ipdv=313.7ms
seq=3 rtt=1.7s rd=188ms sd=1.51s ipdv=444.6ms
seq=4 rtt=1.5s rd=188ms sd=1.31s ipdv=200.5ms
seq=5 rtt=1.44s rd=262.2ms sd=1.18s ipdv=59.35ms
seq=6 rtt=1.41s rd=356ms sd=1.05s ipdv=33.15ms
seq=7 rtt=1.21s rd=355.9ms sd=850.1ms ipdv=199.3ms
seq=8 rtt=4.08s rd=192.6ms sd=3.88s ipdv=2.87s
seq=9 rtt=3.88s rd=192.6ms sd=3.68s ipdv=199.4ms
seq=10 rtt=3.68s rd=192.6ms sd=3.48s ipdv=200.4ms
seq=11 rtt=3.48s rd=192.6ms sd=3.28s ipdv=200.3ms
seq=12 rtt=3.28s rd=192.5ms sd=3.08s ipdv=199.2ms
seq=15 rtt=3.2s rd=180.8ms sd=3.02s ipdv=n/a
seq=16 rtt=3s rd=180.8ms sd=2.82s ipdv=200.4ms
seq=17 rtt=2.8s rd=180.8ms sd=2.61s ipdv=200.3ms
seq=18 rtt=2.65s rd=183.2ms sd=2.47s ipdv=141.5ms
seq=19 rtt=2.45s rd=183ms sd=2.27s ipdv=200.3ms
seq=20 rtt=2.25s rd=183ms sd=2.07s ipdv=200.4ms
seq=21 rtt=2.05s rd=183ms sd=1.87s ipdv=199.3ms
seq=22 rtt=1.96s rd=214.4ms sd=1.74s ipdv=96.35ms
seq=23 rtt=2.15s rd=139.5ms sd=2.01s ipdv=196.4ms
seq=24 rtt=1.95s rd=139.4ms sd=1.82s ipdv=199.4ms
seq=25 rtt=2.42s rd=184.4ms sd=2.24s ipdv=465ms
seq=26 rtt=2.36s rd=257ms sd=2.1s ipdv=62.75ms
seq=27 rtt=2.22s rd=248.3ms sd=1.97s ipdv=138.8ms
seq=28 rtt=2.45s rd=137ms sd=2.32s ipdv=235.3ms
seq=29 rtt=2.25s rd=137ms sd=2.12s ipdv=200ms
seq=30 rtt=2.15s rd=190.1ms sd=1.96s ipdv=103.6ms
seq=31 rtt=2.51s rd=183.5ms sd=2.32s ipdv=357.4ms
seq=32 rtt=2.31s rd=183.5ms sd=2.12s ipdv=199.9ms
seq=33 rtt=2.11s rd=183.5ms sd=1.92s ipdv=200.3ms
seq=34 rtt=2.02s rd=232.3ms sd=1.79s ipdv=87ms
seq=35 rtt=1.92s rd=252.9ms sd=1.67s ipdv=96.8ms
seq=36 rtt=2.18s rd=201.7ms sd=1.97s ipdv=253ms
seq=37 rtt=1.98s rd=201.6ms sd=1.77s ipdv=200.4ms
seq=38 rtt=1.83s rd=195.8ms sd=1.63s ipdv=150.9ms
seq=39 rtt=2.28s rd=254.9ms sd=2.02s ipdv=452.4ms
seq=40 rtt=2.08s rd=255ms sd=1.82s ipdv=200.3ms
seq=41 rtt=1.98s rd=219.3ms sd=1.76s ipdv=95.8ms
seq=42 rtt=2.16s rd=118.1ms sd=2.04s ipdv=177.6ms
seq=43 rtt=1.96s rd=118.2ms sd=1.84s ipdv=200.3ms
seq=44 rtt=1.86s rd=157.8ms sd=1.7s ipdv=102.1ms
seq=45 rtt=2.24s rd=112.7ms sd=2.12s ipdv=380.8ms
seq=46 rtt=2.04s rd=112.7ms sd=1.93s ipdv=199.2ms
seq=47 rtt=1.89s rd=95.6ms sd=1.79s ipdv=148.6ms
seq=48 rtt=2.2s rd=183.8ms sd=2.02s ipdv=312.2ms
seq=49 rtt=2s rd=183.8ms sd=1.82s ipdv=200.3ms
seq=50 rtt=2.39s rd=206.9ms sd=2.18s ipdv=383.8ms
seq=51 rtt=2.19s rd=206.9ms sd=1.98s ipdv=199.6ms
seq=52 rtt=1.99s rd=206.9ms sd=1.78s ipdv=200.3ms
seq=53 rtt=1.9s rd=257.1ms sd=1.64s ipdv=87.5ms
seq=54 rtt=1.75s rd=235.5ms sd=1.51s ipdv=148ms
seq=55 rtt=1.99s rd=142.6ms sd=1.85s ipdv=242.1ms
seq=56 rtt=2.54s rd=305.3ms sd=2.24s ipdv=552.9ms
seq=57 rtt=2.34s rd=305.3ms sd=2.04s ipdv=200.7ms
seq=58 rtt=2.14s rd=305.2ms sd=1.84s ipdv=199.2ms
seq=59 rtt=1.94s rd=270.7ms sd=1.67s ipdv=200.4ms
seq=60 rtt=1.8s rd=231.5ms sd=1.56s ipdv=149.1ms
seq=61 rtt=2.68s rd=199.5ms sd=2.48s ipdv=889ms
seq=62 rtt=2.54s rd=150.9ms sd=2.39s ipdv=145.5ms
seq=63 rtt=2.34s rd=151ms sd=2.19s ipdv=200.2ms
seq=64 rtt=2.87s rd=381.4ms sd=2.49s ipdv=530ms
seq=65 rtt=2.67s rd=381.3ms sd=2.29s ipdv=200ms
seq=66 rtt=2.47s rd=381.3ms sd=2.09s ipdv=199.3ms
seq=67 rtt=2.27s rd=381.3ms sd=1.89s ipdv=200.4ms
seq=68 rtt=2.07s rd=381.3ms sd=1.69s ipdv=199.3ms
seq=69 rtt=4.87s rd=112.1ms sd=4.76s ipdv=2.8s
seq=70 rtt=4.67s rd=112.2ms sd=4.56s ipdv=199.2ms
seq=71 rtt=4.47s rd=112.1ms sd=4.36s ipdv=200.4ms
seq=72 rtt=4.27s rd=112.1ms sd=4.16s ipdv=200.3ms
seq=73 rtt=4.07s rd=112.1ms sd=3.96s ipdv=199.2ms
seq=75 rtt=4.97s rd=255.7ms sd=4.71s ipdv=n/a
seq=76 rtt=4.84s rd=265.7ms sd=4.57s ipdv=131.4ms
seq=77 rtt=4.7s rd=254.2ms sd=4.45s ipdv=136.3ms
seq=78 rtt=4.5s rd=254.2ms sd=4.25s ipdv=200.3ms
seq=79 rtt=4.79s rd=183.7ms sd=4.61s ipdv=295.7ms
seq=80 rtt=4.6s rd=183.7ms sd=4.41s ipdv=199.4ms
seq=81 rtt=4.9s rd=111.5ms sd=4.78s ipdv=300.4ms
seq=82 rtt=4.7s rd=111.6ms sd=4.59s ipdv=199.2ms
seq=83 rtt=4.62s rd=184ms sd=4.44s ipdv=73.05ms
seq=84 rtt=4.53s rd=216.5ms sd=4.32s ipdv=88.95ms
seq=85 rtt=5s rd=281.1ms sd=4.72s ipdv=465.8ms
seq=86 rtt=4.8s rd=281.1ms sd=4.52s ipdv=200.3ms
seq=87 rtt=4.6s rd=281.1ms sd=4.32s ipdv=200.3ms
seq=88 rtt=4.4s rd=281.1ms sd=4.12s ipdv=199.3ms
seq=89 rtt=4.2s rd=281.1ms sd=3.92s ipdv=200.2ms
seq=92 rtt=5.79s rd=89.86ms sd=5.7s ipdv=n/a
seq=93 rtt=5.59s rd=89.84ms sd=5.5s ipdv=200.3ms
seq=94 rtt=5.39s rd=89.83ms sd=5.3s ipdv=200.2ms
seq=95 rtt=5.34s rd=188.4ms sd=5.15s ipdv=51.45ms
seq=96 rtt=5.14s rd=188.4ms sd=4.95s ipdv=200.3ms
seq=97 rtt=4.94s rd=188.4ms sd=4.75s ipdv=200.3ms
seq=98 rtt=4.74s rd=188.4ms sd=4.55s ipdv=199.4ms
seq=99 rtt=4.54s rd=188.3ms sd=4.35s ipdv=200.3ms
seq=105 rtt=4s rd=211.8ms sd=3.79s ipdv=n/a
seq=106 rtt=3.8s rd=211.8ms sd=3.59s ipdv=200.3ms
