Data plane is up
Running irtt
UE IP is 10.45.0.9
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.14s rd=220.7ms sd=918ms ipdv=n/a
seq=1 rtt=993.6ms rd=215.2ms sd=778.4ms ipdv=145.1ms
seq=2 rtt=1.32s rd=192.3ms sd=1.13s ipdv=326.6ms
seq=3 rtt=1.12s rd=192.3ms sd=928.7ms ipdv=199.3ms
seq=4 rtt=1.5s rd=186.5ms sd=1.31s ipdv=375.7ms
seq=5 rtt=1.51s rd=339.7ms sd=1.17s ipdv=9.7ms
seq=6 rtt=1.31s rd=339.7ms sd=967.5ms ipdv=199.2ms
seq=7 rtt=1.17s rd=337.4ms sd=836.2ms ipdv=133.6ms
seq=8 rtt=1.45s rd=167.5ms sd=1.28s ipdv=274.2ms
seq=9 rtt=1.92s rd=247.6ms sd=1.67s ipdv=473ms
seq=10 rtt=1.72s rd=247.6ms sd=1.47s ipdv=200.4ms
seq=11 rtt=1.6s rd=274.5ms sd=1.33s ipdv=119.2ms
seq=12 rtt=1.48s rd=279.4ms sd=1.2s ipdv=122.1ms
seq=13 rtt=1.28s rd=279.4ms sd=1s ipdv=199.7ms
seq=14 rtt=1.49s rd=120ms sd=1.37s ipdv=210.4ms
seq=15 rtt=2.04s rd=156.9ms sd=1.88s ipdv=549.7ms
seq=16 rtt=1.84s rd=156.9ms sd=1.68s ipdv=200.1ms
seq=17 rtt=1.75s rd=192.7ms sd=1.55s ipdv=93.55ms
seq=18 rtt=1.98s rd=133.7ms sd=1.85s ipdv=237.8ms
seq=19 rtt=1.78s rd=133.7ms sd=1.65s ipdv=199.9ms
seq=20 rtt=1.67s rd=206.1ms sd=1.46s ipdv=112.9ms
seq=21 rtt=1.47s rd=206.1ms sd=1.27s ipdv=199.3ms
seq=22 rtt=1.27s rd=206.1ms sd=1.07s ipdv=200.5ms
seq=23 rtt=1.6s rd=192.5ms sd=1.4s ipdv=324ms
seq=24 rtt=1.4s rd=192.6ms sd=1.2s ipdv=199.2ms
seq=25 rtt=1.25s rd=194.5ms sd=1.06s ipdv=142.9ms
seq=26 rtt=1.16s rd=228ms sd=932.6ms ipdv=92.55ms
seq=27 rtt=1.38s rd=180.3ms sd=1.2s ipdv=218.8ms
seq=28 rtt=1.89s rd=199.8ms sd=1.69s ipdv=509.5ms
seq=29 rtt=1.69s rd=199.8ms sd=1.49s ipdv=200.8ms
seq=30 rtt=1.55s rd=195.7ms sd=1.36s ipdv=134.1ms
seq=31 rtt=1.91s rd=204.3ms sd=1.7s ipdv=355ms
seq=32 rtt=1.75s rd=202.2ms sd=1.55s ipdv=160.4ms
seq=33 rtt=1.55s rd=202.2ms sd=1.35s ipdv=199.4ms
seq=34 rtt=1.35s rd=202.2ms sd=1.15s ipdv=200.7ms
seq=35 rtt=1.65s rd=136ms sd=1.52s ipdv=302.5ms
seq=36 rtt=1.45s rd=136ms sd=1.31s ipdv=200.4ms
seq=37 rtt=1.25s rd=136ms sd=1.12s ipdv=199.3ms
seq=38 rtt=1.17s rd=187.9ms sd=979.1ms ipdv=84.45ms
seq=39 rtt=1.07s rd=209.5ms sd=860.4ms ipdv=97.05ms
seq=40 rtt=1.29s rd=131.7ms sd=1.16s ipdv=223.7ms
seq=41 rtt=1.09s rd=131.7ms sd=961.6ms ipdv=200.3ms
seq=42 rtt=1.63s rd=280.9ms sd=1.34s ipdv=532.1ms
seq=43 rtt=1.43s rd=218.8ms sd=1.21s ipdv=200.4ms
seq=44 rtt=1.22s rd=218.8ms sd=1.01s ipdv=200.3ms
seq=45 rtt=1.11s rd=192.5ms sd=913.1ms ipdv=119.2ms
seq=46 rtt=1.27s rd=68.44ms sd=1.2s ipdv=167.5ms
seq=47 rtt=1.86s rd=223.9ms sd=1.64s ipdv=587.6ms
seq=48 rtt=1.66s rd=224ms sd=1.44s ipdv=200.3ms
