Data plane is up
Running irtt
UE IP is 10.45.0.50
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=1.09s rd=41.31ms sd=1.05s ipdv=n/a
seq=1 rtt=973.8ms rd=62.35ms sd=911.4ms ipdv=118.5ms
seq=2 rtt=1.35s rd=94.94ms sd=1.26s ipdv=380.5ms
seq=3 rtt=1.73s rd=94.86ms sd=1.64s ipdv=378.1ms
seq=4 rtt=1.53s rd=93.68ms sd=1.44s ipdv=200.2ms
seq=5 rtt=1.47s rd=173.9ms sd=1.3s ipdv=61.25ms
seq=6 rtt=1.41s rd=239.5ms sd=1.17s ipdv=61.65ms
seq=7 rtt=1.21s rd=239.5ms sd=969.6ms ipdv=200.2ms
seq=8 rtt=4.02s rd=19.82ms sd=4s ipdv=2.81s
seq=9 rtt=3.82s rd=19.69ms sd=3.8s ipdv=199.2ms
seq=10 rtt=3.62s rd=19.68ms sd=3.6s ipdv=200.4ms
seq=11 rtt=3.42s rd=19.65ms sd=3.4s ipdv=200.2ms
seq=12 rtt=3.22s rd=19.64ms sd=3.2s ipdv=199.7ms
seq=19 rtt=2.43s rd=93.62ms sd=2.33s ipdv=n/a
seq=20 rtt=2.32s rd=125.4ms sd=2.19s ipdv=111.8ms
seq=21 rtt=2.14s rd=74.51ms sd=2.06s ipdv=178.9ms
seq=22 rtt=2.32s rd=-19.56ms sd=2.34s ipdv=179.4ms
seq=23 rtt=2.34s rd=162.9ms sd=2.17s ipdv=20.7ms
seq=24 rtt=2.65s rd=93.82ms sd=2.56s ipdv=314.6ms
seq=25 rtt=2.45s rd=93.81ms sd=2.36s ipdv=200.3ms
seq=26 rtt=2.45s rd=227.9ms sd=2.22s ipdv=2.3ms
seq=27 rtt=2.25s rd=227.9ms sd=2.02s ipdv=200.3ms
seq=28 rtt=2.11s rd=250.3ms sd=1.85s ipdv=143.3ms
seq=29 rtt=2.94s rd=99.68ms sd=2.84s ipdv=838ms
seq=30 rtt=2.85s rd=141.8ms sd=2.71s ipdv=88.8ms
seq=31 rtt=3.21s rd=114.7ms sd=3.1s ipdv=355.5ms
seq=32 rtt=3.01s rd=114.6ms sd=2.9s ipdv=199.7ms
seq=33 rtt=2.81s rd=114.6ms sd=2.7s ipdv=200.3ms
seq=34 rtt=2.61s rd=114.6ms sd=2.5s ipdv=199.4ms
seq=35 rtt=3.11s rd=170ms sd=2.94s ipdv=501ms
seq=36 rtt=2.96s rd=84.3ms sd=2.88s ipdv=147.3ms
seq=37 rtt=3.19s rd=34.07ms sd=3.15s ipdv=224.5ms
seq=38 rtt=2.99s rd=34.09ms sd=2.96s ipdv=199ms
seq=39 rtt=3.47s rd=160.7ms sd=3.31s ipdv=480.5ms
seq=40 rtt=3.27s rd=160.7ms sd=3.11s ipdv=200.2ms
seq=41 rtt=3.07s rd=98.08ms sd=2.97s ipdv=200.4ms
seq=42 rtt=2.87s rd=98.07ms sd=2.77s ipdv=199.3ms
seq=43 rtt=2.67s rd=98.05ms sd=2.57s ipdv=200.4ms
seq=44 rtt=2.52s rd=149.8ms sd=2.37s ipdv=148.2ms
seq=45 rtt=2.32s rd=75.58ms sd=2.25s ipdv=200.6ms
seq=46 rtt=2.47s rd=-28.56ms sd=2.5s ipdv=151.1ms
seq=47 rtt=3.02s rd=61.84ms sd=2.96s ipdv=547.5ms
seq=48 rtt=2.9s rd=69.76ms sd=2.83s ipdv=117.5ms
seq=49 rtt=3.13s rd=1.51ms sd=3.13s ipdv=225.3ms
seq=50 rtt=2.93s rd=1.55ms sd=2.93s ipdv=200.3ms
seq=51 rtt=3.4s rd=59.52ms sd=3.34s ipdv=471.2ms
seq=52 rtt=3.2s rd=59.49ms sd=3.14s ipdv=199.2ms
seq=53 rtt=3.07s rd=88.9ms sd=2.98s ipdv=127.5ms
seq=54 rtt=3.03s rd=180.3ms sd=2.85s ipdv=43.65ms
seq=55 rtt=3.19s rd=28.82ms sd=3.16s ipdv=165ms
seq=56 rtt=2.99s rd=28.81ms sd=2.96s ipdv=200.3ms
seq=57 rtt=2.79s rd=28.8ms sd=2.76s ipdv=199.3ms
seq=58 rtt=3.32s rd=113.4ms sd=3.21s ipdv=525.6ms
seq=59 rtt=3.2s rd=88.9ms sd=3.11s ipdv=120.7ms
seq=60 rtt=3.43s rd=69.58ms sd=3.36s ipdv=226.8ms
seq=61 rtt=3.23s rd=69.59ms sd=3.16s ipdv=199.3ms
seq=62 rtt=3.07s rd=72.91ms sd=3s ipdv=155.9ms
seq=63 rtt=2.87s rd=72.88ms sd=2.8s ipdv=199.3ms
seq=64 rtt=2.67s rd=72.85ms sd=2.6s ipdv=200.3ms
seq=65 rtt=2.47s rd=72.83ms sd=2.4s ipdv=200.3ms
seq=66 rtt=2.84s rd=75.38ms sd=2.76s ipdv=369.3ms
seq=67 rtt=2.64s rd=75.35ms sd=2.56s ipdv=199.3ms
seq=68 rtt=2.55s rd=85.29ms sd=2.47s ipdv=88.35ms
seq=69 rtt=2.43s rd=84.53ms sd=2.35s ipdv=117.9ms
seq=70 rtt=2.68s rd=71.21ms sd=2.61s ipdv=250.4ms
seq=71 rtt=3.2s rd=106.1ms sd=3.09s ipdv=511.7ms
seq=72 rtt=3.12s rd=155.2ms sd=2.96s ipdv=77.3ms
seq=73 rtt=3.31s rd=-1.38ms sd=3.31s ipdv=188.4ms
seq=74 rtt=3.11s rd=-1.4ms sd=3.11s ipdv=200.4ms
seq=75 rtt=2.91s rd=-1.41ms sd=2.91s ipdv=199.3ms
seq=76 rtt=2.79s rd=36.95ms sd=2.75s ipdv=119.4ms
seq=77 rtt=2.59s rd=36.93ms sd=2.55s ipdv=200.4ms
seq=78 rtt=2.39s rd=36.92ms sd=2.35s ipdv=199.9ms
seq=79 rtt=2.9s rd=69.1ms sd=2.83s ipdv=516.1ms
seq=80 rtt=2.7s rd=69.07ms sd=2.63s ipdv=200.4ms
seq=81 rtt=2.57s rd=89.75ms sd=2.48s ipdv=137.1ms
seq=82 rtt=2.83s rd=32.02ms sd=2.79s ipdv=259.3ms
seq=83 rtt=2.72s rd=82.31ms sd=2.64s ipdv=105.1ms
seq=84 rtt=3.13s rd=99.97ms sd=3.03s ipdv=405.3ms
seq=85 rtt=2.93s rd=99.94ms sd=2.83s ipdv=200.3ms
seq=86 rtt=2.87s rd=175.2ms sd=2.69s ipdv=58.8ms
seq=87 rtt=2.78s rd=219.8ms sd=2.57s ipdv=81.5ms
seq=88 rtt=6.15s rd=69.04ms sd=6.08s ipdv=3.36s
seq=89 rtt=5.95s rd=69.02ms sd=5.88s ipdv=200.3ms
seq=90 rtt=5.75s rd=69.05ms sd=5.68s ipdv=199.1ms
seq=91 rtt=5.55s rd=69.04ms sd=5.48s ipdv=200.3ms
seq=92 rtt=5.35s rd=69.02ms sd=5.28s ipdv=200.3ms
seq=100 rtt=3.81s rd=79.9ms sd=3.73s ipdv=n/a
seq=101 rtt=4.11s rd=87.63ms sd=4.02s ipdv=297.9ms
seq=102 rtt=3.91s rd=87.66ms sd=3.82s ipdv=200.3ms
seq=103 rtt=4.38s rd=129.6ms sd=4.25s ipdv=471.6ms
seq=104 rtt=4.18s rd=129.6ms sd=4.05s ipdv=200.3ms
seq=105 rtt=4.04s rd=122.5ms sd=3.91s ipdv=140.9ms
seq=106 rtt=3.89s rd=71.13ms sd=3.82s ipdv=144.4ms
seq=107 rtt=4.16s rd=76.81ms sd=4.08s ipdv=265.8ms
seq=108 rtt=3.96s rd=76.8ms sd=3.88s ipdv=200.3ms
seq=109 rtt=3.83s rd=103.4ms sd=3.73s ipdv=122.6ms
seq=110 rtt=3.63s rd=103.4ms sd=3.53s ipdv=199.2ms
seq=111 rtt=3.43s rd=103.4ms sd=3.33s ipdv=200.4ms
seq=112 rtt=3.23s rd=103.4ms sd=3.13s ipdv=200.3ms
seq=113 rtt=3.03s rd=103.4ms sd=2.93s ipdv=199.4ms
seq=115 rtt=3.09s rd=6.02ms sd=3.09s ipdv=n/a
seq=116 rtt=2.97s rd=40.6ms sd=2.93s ipdv=126ms
seq=117 rtt=2.88s rd=72.22ms sd=2.8s ipdv=92.45ms
seq=118 rtt=3.11s rd=57.76ms sd=3.05s ipdv=230.8ms
seq=119 rtt=3.66s rd=119.1ms sd=3.54s ipdv=551.1ms
seq=120 rtt=3.54s rd=136.2ms sd=3.41s ipdv=112.5ms
seq=121 rtt=3.88s rd=99.52ms sd=3.78s ipdv=336.9ms
seq=122 rtt=4.28s rd=123.5ms sd=4.15s ipdv=395.2ms
seq=123 rtt=4.08s rd=123.5ms sd=3.95s ipdv=200.4ms
seq=124 rtt=3.93s rd=110.3ms sd=3.82s ipdv=147.2ms
seq=125 rtt=3.73s rd=110.3ms sd=3.62s ipdv=200.1ms
seq=126 rtt=3.53s rd=110.3ms sd=3.42s ipdv=200.1ms
seq=127 rtt=3.33s rd=110.3ms sd=3.22s ipdv=200.4ms
seq=128 rtt=3.13s rd=110.3ms sd=3.02s ipdv=199.8ms
seq=129 rtt=3.04s rd=114.7ms sd=2.92s ipdv=93.4ms
seq=130 rtt=3.27s rd=75.67ms sd=3.19s ipdv=232.7ms
seq=131 rtt=6.17s rd=130.4ms sd=6.04s ipdv=2.9s
seq=132 rtt=5.97s rd=130.4ms sd=5.84s ipdv=199.9ms
seq=133 rtt=5.77s rd=130.3ms sd=5.64s ipdv=200.2ms
seq=134 rtt=5.57s rd=130.4ms sd=5.44s ipdv=199.7ms
seq=135 rtt=5.37s rd=130.3ms sd=5.24s ipdv=200.3ms
seq=141 rtt=4.22s rd=80.93ms sd=4.14s ipdv=n/a
seq=142 rtt=4.48s rd=58.03ms sd=4.42s ipdv=256.5ms
seq=143 rtt=4.39s rd=118.2ms sd=4.27s ipdv=95.85ms
seq=144 rtt=4.62s rd=5.12ms sd=4.62s ipdv=238.4ms
seq=145 rtt=4.42s rd=5.14ms sd=4.42s ipdv=199.4ms
seq=146 rtt=4.34s rd=76.84ms sd=4.26s ipdv=83ms
