Data plane is up
Running irtt
UE IP is 10.45.0.12
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=2.24s rd=46.09ms sd=2.19s ipdv=n/a
seq=1 rtt=1.74s rd=46.14ms sd=1.69s ipdv=500.6ms
seq=2 rtt=1.24s rd=46.13ms sd=1.19s ipdv=499.9ms
seq=3 rtt=740.8ms rd=45.88ms sd=694.9ms ipdv=499.6ms
seq=4 rtt=682.4ms rd=42.02ms sd=640.4ms ipdv=58.4ms
seq=5 rtt=621.1ms rd=53.59ms sd=567.4ms ipdv=61.36ms
seq=6 rtt=583.3ms rd=43.67ms sd=539.6ms ipdv=37.79ms
seq=7 rtt=554.3ms rd=60.66ms sd=493.6ms ipdv=29ms
seq=8 rtt=531.5ms rd=76.31ms sd=455.2ms ipdv=22.75ms
seq=9 rtt=466ms rd=48.01ms sd=418ms ipdv=65.51ms
seq=10 rtt=401.8ms rd=43.46ms sd=358.3ms ipdv=64.25ms
seq=11 rtt=372.4ms rd=33.53ms sd=338.9ms ipdv=29.35ms
seq=12 rtt=322.5ms rd=68.89ms sd=253.6ms ipdv=49.95ms
seq=13 rtt=255.4ms rd=48.64ms sd=206.8ms ipdv=67.05ms
seq=14 rtt=677.2ms rd=118ms sd=559.2ms ipdv=421.8ms
seq=15 rtt=594ms rd=37.05ms sd=556.9ms ipdv=83.25ms
seq=16 rtt=556.5ms rd=45.38ms sd=511.1ms ipdv=37.46ms
seq=17 rtt=504ms rd=55.87ms sd=448.1ms ipdv=52.55ms
seq=18 rtt=474.6ms rd=62.61ms sd=412ms ipdv=29.4ms
seq=19 rtt=388.9ms rd=40.75ms sd=348.2ms ipdv=85.66ms
seq=20 rtt=343.7ms rd=38.91ms sd=304.8ms ipdv=45.2ms
seq=21 rtt=2.08s rd=43.22ms sd=2.04s ipdv=1.74s
seq=22 rtt=1.58s rd=42.92ms sd=1.54s ipdv=500.6ms
seq=23 rtt=1.08s rd=42.88ms sd=1.04s ipdv=499.5ms
seq=24 rtt=992.5ms rd=48.08ms sd=944.5ms ipdv=90.01ms
seq=25 rtt=527.5ms rd=51.94ms sd=475.6ms ipdv=465ms
seq=26 rtt=472ms rd=38.51ms sd=433.5ms ipdv=55.55ms
seq=27 rtt=435.5ms rd=32.47ms sd=403ms ipdv=36.46ms
seq=28 rtt=373.6ms rd=52.84ms sd=320.7ms ipdv=61.95ms
seq=29 rtt=333.3ms rd=48.67ms sd=284.6ms ipdv=40.3ms
seq=30 rtt=278.1ms rd=47.38ms sd=230.7ms ipdv=55.21ms
seq=31 rtt=254.6ms rd=55.7ms sd=198.9ms ipdv=23.45ms
seq=32 rtt=625.7ms rd=38.84ms sd=586.9ms ipdv=371.1ms
seq=33 rtt=552ms rd=38.35ms sd=513.6ms ipdv=73.75ms
seq=34 rtt=527.5ms rd=58.26ms sd=469.2ms ipdv=24.5ms
seq=35 rtt=454.2ms rd=39.6ms sd=414.6ms ipdv=73.3ms
seq=36 rtt=423.5ms rd=49.59ms sd=373.9ms ipdv=30.7ms
seq=37 rtt=360.9ms rd=36.24ms sd=324.6ms ipdv=62.6ms
seq=38 rtt=339.9ms rd=45.81ms sd=294.1ms ipdv=20.95ms
seq=39 rtt=281.6ms rd=50.68ms sd=230.9ms ipdv=58.31ms
seq=40 rtt=285.1ms rd=81.12ms sd=204ms ipdv=3.5ms
seq=41 rtt=621ms rd=50.5ms sd=570.5ms ipdv=335.9ms
seq=42 rtt=560.6ms rd=45.69ms sd=514.9ms ipdv=60.4ms
seq=43 rtt=512ms rd=39.66ms sd=472.4ms ipdv=48.6ms
seq=44 rtt=462.3ms rd=45.81ms sd=416.5ms ipdv=49.75ms
seq=45 rtt=434.6ms rd=52.83ms sd=381.7ms ipdv=27.71ms
seq=46 rtt=367ms rd=39.86ms sd=327.1ms ipdv=67.6ms
seq=47 rtt=334.6ms rd=42.41ms sd=292.2ms ipdv=32.35ms
seq=48 rtt=274.8ms rd=41.64ms sd=233.2ms ipdv=59.8ms
seq=49 rtt=263.5ms rd=14.09ms sd=249.4ms ipdv=11.35ms
seq=50 rtt=628.7ms rd=58.34ms sd=570.4ms ipdv=365.3ms
seq=51 rtt=575.8ms rd=49.9ms sd=525.9ms ipdv=52.95ms
seq=52 rtt=539.1ms rd=44.69ms sd=494.4ms ipdv=36.7ms
seq=53 rtt=471ms rd=38.06ms sd=432.9ms ipdv=68.1ms
