Data plane is up
Running irtt
UE IP is 10.45.0.2
[Connecting] connecting to 10.4.1.1
[10.4.1.1:2112] [Connected] connection established
seq=0 rtt=33.79ms rd=-5.6s sd=5.64s ipdv=n/a
seq=1 rtt=21.99ms rd=-5.6s sd=5.62s ipdv=11.8ms
seq=2 rtt=18.24ms rd=-5.6s sd=5.62s ipdv=3.75ms
seq=3 rtt=34.29ms rd=-5.6s sd=5.64s ipdv=16.05ms
seq=4 rtt=32.79ms rd=-5.6s sd=5.63s ipdv=1.5ms
seq=5 rtt=29.04ms rd=-5.6s sd=5.63s ipdv=3.75ms
seq=6 rtt=26.14ms rd=-5.6s sd=5.63s ipdv=2.9ms
seq=7 rtt=22.14ms rd=-5.6s sd=5.62s ipdv=4ms
seq=8 rtt=38.24ms rd=-5.6s sd=5.64s ipdv=16.1ms
seq=9 rtt=31.09ms rd=-5.6s sd=5.63s ipdv=7.15ms
seq=10 rtt=24.09ms rd=-5.6s sd=5.63s ipdv=7ms
seq=11 rtt=17.49ms rd=-5.6s sd=5.62s ipdv=6.6ms
seq=12 rtt=38.59ms rd=-5.6s sd=5.64s ipdv=21.1ms
seq=13 rtt=30.24ms rd=-5.6s sd=5.63s ipdv=8.35ms
seq=14 rtt=33.09ms rd=-5.6s sd=5.63s ipdv=2.85ms
seq=15 rtt=31.84ms rd=-5.6s sd=5.63s ipdv=1.25ms
seq=16 rtt=25.69ms rd=-5.6s sd=5.63s ipdv=6.15ms
seq=17 rtt=17.99ms rd=-5.6s sd=5.62s ipdv=7.7ms
seq=18 rtt=36.89ms rd=-5.6s sd=5.64s ipdv=18.9ms
seq=19 rtt=25.34ms rd=-5.6s sd=5.63s ipdv=11.55ms
seq=20 rtt=20.44ms rd=-5.6s sd=5.62s ipdv=4.9ms
seq=21 rtt=34.34ms rd=-5.6s sd=5.64s ipdv=13.9ms
seq=22 rtt=33.79ms rd=-5.6s sd=5.64s ipdv=550µs
seq=23 rtt=26.39ms rd=-5.6s sd=5.63s ipdv=7.4ms
seq=24 rtt=17.44ms rd=-5.6s sd=5.62s ipdv=8.95ms
seq=25 rtt=41.69ms rd=-5.6s sd=5.64s ipdv=24.25ms
seq=26 rtt=34.79ms rd=-5.6s sd=5.64s ipdv=6.9ms
seq=27 rtt=29.64ms rd=-5.6s sd=5.63s ipdv=5.15ms
seq=28 rtt=26.19ms rd=-5.6s sd=5.63s ipdv=3.45ms
seq=29 rtt=22.39ms rd=-5.6s sd=5.62s ipdv=3.8ms
seq=30 rtt=32.84ms rd=-5.6s sd=5.63s ipdv=10.45ms
seq=31 rtt=26.29ms rd=-5.6s sd=5.63s ipdv=6.55ms
seq=32 rtt=37.09ms rd=-5.6s sd=5.64s ipdv=10.8ms
seq=33 rtt=25.54ms rd=-5.6s sd=5.63s ipdv=11.55ms
seq=34 rtt=18.84ms rd=-5.6s sd=5.62s ipdv=6.7ms
seq=35 rtt=42.39ms rd=-5.6s sd=5.64s ipdv=23.55ms
seq=36 rtt=35.09ms rd=-5.6s sd=5.64s ipdv=7.3ms
seq=37 rtt=28.69ms rd=-5.6s sd=5.63s ipdv=6.4ms
seq=38 rtt=17.54ms rd=-5.6s sd=5.62s ipdv=11.15ms
seq=39 rtt=35.39ms rd=-5.6s sd=5.64s ipdv=17.85ms
seq=40 rtt=22.09ms rd=-5.6s sd=5.62s ipdv=13.3ms
seq=41 rtt=19.04ms rd=-5.6s sd=5.62s ipdv=3.05ms
seq=42 rtt=33.09ms rd=-5.6s sd=5.64s ipdv=14.05ms
seq=43 rtt=28.59ms rd=-5.6s sd=5.63s ipdv=4.5ms
seq=44 rtt=39.19ms rd=-5.6s sd=5.64s ipdv=10.6ms
seq=45 rtt=30.19ms rd=-5.6s sd=5.63s ipdv=9ms
seq=46 rtt=25.89ms rd=-5.6s sd=5.63s ipdv=4.3ms
seq=47 rtt=21.74ms rd=-5.6s sd=5.62s ipdv=4.15ms
seq=48 rtt=17.69ms rd=-5.6s sd=5.62s ipdv=4.05ms
seq=49 rtt=31.59ms rd=-5.6s sd=5.63s ipdv=13.9ms
seq=50 rtt=39.14ms rd=-5.6s sd=5.64s ipdv=7.55ms
seq=51 rtt=20.24ms rd=-5.6s sd=5.62s ipdv=18.9ms
seq=52 rtt=18.09ms rd=-5.6s sd=5.62s ipdv=2.15ms
seq=53 rtt=34.94ms rd=-5.6s sd=5.64s ipdv=16.85ms
seq=54 rtt=17.34ms rd=-5.6s sd=5.62s ipdv=17.6ms
seq=55 rtt=17.39ms rd=-5.6s sd=5.62s ipdv=50µs
seq=56 rtt=41.54ms rd=-5.6s sd=5.64s ipdv=24.15ms
seq=57 rtt=38.44ms rd=-5.6s sd=5.64s ipdv=3.1ms
seq=58 rtt=28.54ms rd=-5.6s sd=5.63s ipdv=9.9ms
seq=59 rtt=20.84ms rd=-5.6s sd=5.62s ipdv=7.7ms
seq=60 rtt=29.94ms rd=-5.6s sd=5.63s ipdv=9.1ms
seq=61 rtt=19.49ms rd=-5.6s sd=5.62s ipdv=10.45ms
seq=62 rtt=32.69ms rd=-5.6s sd=5.64s ipdv=13.2ms
seq=63 rtt=22.84ms rd=-5.6s sd=5.62s ipdv=9.85ms
seq=64 rtt=42.04ms rd=-5.6s sd=5.64s ipdv=19.2ms
seq=65 rtt=37.94ms rd=-5.6s sd=5.64s ipdv=4.1ms
seq=66 rtt=30.39ms rd=-5.6s sd=5.63s ipdv=7.55ms
seq=67 rtt=27.39ms rd=-5.6s sd=5.63s ipdv=3ms
seq=68 rtt=17.34ms rd=-5.6s sd=5.62s ipdv=10.05ms
seq=69 rtt=23.19ms rd=-5.6s sd=5.62s ipdv=5.85ms
seq=70 rtt=18.34ms rd=-5.6s sd=5.62s ipdv=4.85ms
seq=71 rtt=40.84ms rd=-5.6s sd=5.64s ipdv=22.5ms
seq=72 rtt=32.84ms rd=-5.6s sd=5.63s ipdv=8ms
seq=73 rtt=30.29ms rd=-5.6s sd=5.63s ipdv=2.55ms
seq=74 rtt=21.04ms rd=-5.6s sd=5.62s ipdv=9.25ms
seq=75 rtt=38.19ms rd=-5.6s sd=5.64s ipdv=17.15ms
seq=76 rtt=35.29ms rd=-5.6s sd=5.64s ipdv=2.9ms
seq=77 rtt=34.44ms rd=-5.6s sd=5.63s ipdv=850µs
seq=78 rtt=35.19ms rd=-5.6s sd=5.64s ipdv=750µs
seq=79 rtt=32.59ms rd=-5.6s sd=5.63s ipdv=2.6ms
seq=80 rtt=25.19ms rd=-5.6s sd=5.63s ipdv=7.4ms
seq=81 rtt=15.74ms rd=-5.6s sd=5.62s ipdv=9.45ms
seq=82 rtt=41.04ms rd=-5.6s sd=5.64s ipdv=25.3ms
seq=83 rtt=25.69ms rd=-5.6s sd=5.63s ipdv=15.35ms
seq=84 rtt=15.69ms rd=-5.6s sd=5.62s ipdv=10ms
seq=85 rtt=36.54ms rd=-5.6s sd=5.64s ipdv=20.85ms
seq=86 rtt=39.09ms rd=-5.6s sd=5.64s ipdv=2.55ms
seq=87 rtt=29.69ms rd=-5.6s sd=5.63s ipdv=9.4ms
seq=88 rtt=22.84ms rd=-5.6s sd=5.62s ipdv=6.85ms
seq=89 rtt=39.39ms rd=-5.6s sd=5.64s ipdv=16.55ms
seq=90 rtt=25.64ms rd=-5.6s sd=5.63s ipdv=13.75ms
seq=91 rtt=26.54ms rd=-5.6s sd=5.63s ipdv=900µs
seq=92 rtt=39.34ms rd=-5.6s sd=5.64s ipdv=12.8ms
seq=93 rtt=27.39ms rd=-5.6s sd=5.63s ipdv=11.95ms
seq=94 rtt=17.79ms rd=-5.6s sd=5.62s ipdv=9.6ms
seq=95 rtt=39.64ms rd=-5.6s sd=5.64s ipdv=21.85ms
seq=96 rtt=23.74ms rd=-5.6s sd=5.62s ipdv=15.9ms
seq=97 rtt=17.84ms rd=-5.6s sd=5.62s ipdv=5.9ms
seq=98 rtt=31.89ms rd=-5.6s sd=5.63s ipdv=14.05ms
seq=99 rtt=32.69ms rd=-5.6s sd=5.63s ipdv=800µs
seq=100 rtt=25.09ms rd=-5.6s sd=5.63s ipdv=7.6ms
seq=101 rtt=17.39ms rd=-5.6s sd=5.62s ipdv=7.7ms
seq=102 rtt=19.74ms rd=-5.6s sd=5.62s ipdv=2.35ms
seq=103 rtt=23.09ms rd=-5.6s sd=5.62s ipdv=3.35ms
seq=104 rtt=38.59ms rd=-5.6s sd=5.64s ipdv=15.5ms
seq=105 rtt=29.47ms rd=-5.6s sd=5.63s ipdv=9.12ms
seq=106 rtt=18.09ms rd=-5.6s sd=5.62s ipdv=11.38ms
seq=107 rtt=33.69ms rd=-5.6s sd=5.63s ipdv=15.6ms
seq=108 rtt=15.84ms rd=-5.6s sd=5.62s ipdv=17.85ms
seq=109 rtt=24.99ms rd=-5.6s sd=5.62s ipdv=9.15ms
seq=110 rtt=18.44ms rd=-5.6s sd=5.62s ipdv=6.55ms
seq=111 rtt=35.09ms rd=-5.6s sd=5.63s ipdv=16.65ms
seq=112 rtt=24.29ms rd=-5.6s sd=5.63s ipdv=10.8ms
seq=113 rtt=36.74ms rd=-5.6s sd=5.64s ipdv=12.45ms
seq=114 rtt=28.19ms rd=-5.6s sd=5.63s ipdv=8.55ms
seq=115 rtt=24.64ms rd=-5.6s sd=5.62s ipdv=3.55ms
seq=116 rtt=20.94ms rd=-5.6s sd=5.62s ipdv=3.7ms
seq=117 rtt=16.34ms rd=-5.6s sd=5.62s ipdv=4.6ms
seq=118 rtt=40.64ms rd=-5.6s sd=5.64s ipdv=24.3ms
seq=119 rtt=34.09ms rd=-5.6s sd=5.63s ipdv=6.55ms
seq=120 rtt=30.99ms rd=-5.6s sd=5.63s ipdv=3.1ms
seq=121 rtt=26.49ms rd=-5.6s sd=5.62s ipdv=4.5ms
seq=122 rtt=42.64ms rd=-5.6s sd=5.64s ipdv=16.15ms
seq=123 rtt=27.94ms rd=-5.6s sd=5.63s ipdv=14.7ms
seq=124 rtt=16.99ms rd=-5.6s sd=5.62s ipdv=10.95ms
seq=125 rtt=30.09ms rd=-5.6s sd=5.63s ipdv=13.1ms
seq=126 rtt=39.04ms rd=-5.6s sd=5.64s ipdv=8.95ms
seq=127 rtt=34.14ms rd=-5.6s sd=5.63s ipdv=4.9ms
