NAME       READY   STATUS    RESTARTS   AGE     IP                NODE       NOMINATED NODE   READINESS GATES
proxy-24   1/1     Running   0          2m2s    128.110.219.16    proxy-24   <none>           <none>
proxy-25   1/1     Running   0          2m2s    128.110.219.148   proxy-25   <none>           <none>
proxy-26   1/1     Running   0          2m2s    128.110.219.39    proxy-26   <none>           <none>
proxy-27   1/1     Running   0          2m2s    128.110.219.120   proxy-27   <none>           <none>
proxy-28   1/1     Running   0          2m2s    128.110.219.88    proxy-28   <none>           <none>
proxy-29   1/1     Running   0          2m2s    128.110.219.27    proxy-29   <none>           <none>
proxy-3    1/1     Running   0          2m2s    128.110.219.113   proxy-3    <none>           <none>
proxy-30   1/1     Running   0          2m2s    128.110.219.20    proxy-30   <none>           <none>
proxy-31   1/1     Running   0          2m2s    128.110.219.19    proxy-31   <none>           <none>
proxy-32   1/1     Running   0          2m2s    128.110.219.24    proxy-32   <none>           <none>
proxy-33   1/1     Running   0          2m2s    128.110.219.97    proxy-33   <none>           <none>
proxy-34   1/1     Running   0          2m2s    128.110.219.155   proxy-34   <none>           <none>
proxy-35   1/1     Running   0          2m2s    128.110.219.30    proxy-35   <none>           <none>
proxy-36   1/1     Running   0          2m2s    128.110.219.71    proxy-36   <none>           <none>
proxy-37   1/1     Running   0          2m2s    128.110.219.112   proxy-37   <none>           <none>
proxy-38   1/1     Running   0          2m2s    128.110.219.42    proxy-38   <none>           <none>
proxy-39   1/1     Running   0          2m2s    128.110.219.25    proxy-39   <none>           <none>
proxy-4    1/1     Running   0          2m2s    128.110.219.35    proxy-4    <none>           <none>
proxy-5    1/1     Running   0          2m2s    128.110.219.32    proxy-5    <none>           <none>
proxy-6    1/1     Running   0          2m2s    128.110.219.50    proxy-6    <none>           <none>
proxy-7    1/1     Running   0          2m2s    128.110.219.70    proxy-7    <none>           <none>
proxy-8    1/1     Running   0          2m2s    128.110.219.15    proxy-8    <none>           <none>
proxy-9    1/1     Running   0          2m2s    128.110.219.150   proxy-9    <none>           <none>
ue-0       2/2     Running   0          2m44s   10.244.86.5       ins16vm    <none>           <none>
ue-1       2/2     Running   0          2m44s   10.244.73.5       ins44vm    <none>           <none>
ue-2       2/2     Running   0          2m44s   10.244.99.4       ins5vm     <none>           <none>
ue-3       2/2     Running   0          2m44s   10.244.39.4       ins64vm    <none>           <none>
ue-4       2/2     Running   0          2m44s   10.244.45.4       ins6vm     <none>           <none>
ue-5       2/2     Running   0          2m44s   10.244.101.5      ins35vm    <none>           <none>
ue-6       2/2     Running   0          2m44s   10.244.52.5       ins28vm    <none>           <none>
ue-7       2/2     Running   0          2m44s   10.244.80.4       ins4vm     <none>           <none>
ue-8       2/2     Running   0          2m44s   10.244.2.5        ins43vm    <none>           <none>
ue-9       2/2     Running   0          2m44s   10.244.97.4       ins32vm    <none>           <none>
